RFP_ID,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202506-48738,2,1,1,4,1,0,1,Reception,3,1,2.89,1380.75,190,157,2081.13,1,0,0,0,100.0,0.78
L-202506-90199,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-11533,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-39601,1,2,1,8,0,0,1,Reception,1,0,1.0,398.47,300,1125,2719.34,1,0,1,1,0.0,0.62
B-202506-43010,1,3,3,24,1,0,1,Classroom,3,1,2.33,1142.28,1350,3800,6938.04,4,0,0,0,100.0,0.47
B-202506-86399,1,2,1,8,0,0,1,Classroom,0,0,0.0,562.39,0,432,1684.28,1,0,0,0,0.0,0.95
B-202506-91870,1,1,1,8,1,0,1,Classroom,2,0,2.0,2449.8,350,10350,13124.51,3,0,0,0,100.0,0.57
L-202506-65904,2,5,3,24,1,0,1,Classroom,0,0,0.31,1527.99,0,6860,7853.98,4,0,0,0,50.0,0.71
B-202506-45102,1,1,1,4,0,0,1,Reception,2,0,2.0,583.54,350,1705,2631.02,1,1,0,1,0.0,0.78
L-202506-39232,1,1,1,8,1,0,1,Banquet,0,0,0.12,1287.28,0,727,1532.6,1,0,0,0,50.0,0.34
B-202506-92689,1,1,1,4,0,0,1,Banquet,2,0,2.0,351.24,350,2145,3090.05,1,1,0,1,0.0,0.97
L-202506-90544,1,4,2,16,1,0,1,Banquet,3,1,2.86,1310.19,413,2116,4562.93,1,0,0,0,100.0,0.36
B-202506-43903,1,4,4,32,1,0,1,Classroom,3,1,2.5,2332.36,2000,34417,46726.62,5,0,0,0,100.0,0.53
B-202506-81535,1,1,1,4,0,0,1,Reception,1,0,1.0,404.51,150,1260,2061.33,1,0,1,1,0.0,0.7
B-202506-81946,1,2,2,16,1,0,1,Banquet,3,1,2.0,1325.2,800,2568,4637.4,4,0,0,0,100.0,0.58
L-202506-48528,2,3,2,16,1,0,1,Banquet,3,1,2.82,1760.9,1302,8520,12102.82,5,0,0,0,50.0,0.62
L-202506-88128,1,2,1,8,1,0,1,Banquet,2,0,2.16,1029.97,1165,1676,5150.05,2,0,0,0,100.0,0.49
B-202506-65856,2,3,3,24,1,0,1,Theater,3,1,2.33,1760.18,1350,3180,6352.73,5,0,0,0,100.0,0.64
B-202506-38068,1,3,3,24,1,0,1,Classroom,2,0,2.0,1275.51,1050,3180,6059.92,5,0,0,0,100.0,0.37
B-202506-48588,2,4,2,24,1,0,1,Theater,3,1,1.75,1503.81,1300,3404,6437.03,4,0,0,0,50.0,0.68
B-202506-72506,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202506-24681,1,2,3,24,1,0,1,Classroom,3,1,2.85,842.13,1347,2488,5813.1,4,0,0,0,100.0,0.34
B-202506-49268,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-55323,1,1,1,8,1,0,1,Classroom,2,0,2.0,1394.91,350,700,1671.43,1,0,0,0,100.0,0.67
B-202506-26114,1,1,1,8,1,0,1,Classroom,2,0,2.0,970.74,350,2088,3031.64,4,0,0,0,100.0,0.46
B-202506-30297,1,2,2,16,1,0,1,Classroom,3,1,3.0,1123.52,1300,3048,5457.78,4,0,0,0,100.0,0.36
B-202506-59091,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-82318,1,2,2,16,1,0,1,Classroom,3,1,2.0,1122.12,800,3936,5872.27,5,0,0,0,100.0,0.38
B-202506-89616,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-12714,1,1,1,8,1,0,1,Theater,3,1,3.0,1813.16,650,7124,10232.75,3,0,0,0,100.0,0.57
B-202506-63763,1,3,2,12,0,0,1,Banquet,2,0,1.0,439.93,500,2200,4475.07,1,1,0,1,0.0,1.0
B-202506-73620,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-24216,1,1,1,4,1,0,1,Reception,1,0,1.0,872.2,150,1320,1837.0,1,1,0,1,0.0,0.37
B-202506-80919,1,2,2,16,0,0,1,Classroom,2,0,2.0,552.02,700,5016,7729.42,5,0,0,0,100.0,0.82
B-202506-83719,1,1,1,8,0,0,1,Classroom,1,0,1.0,564.73,150,1953,3192.9,2,0,0,0,100.0,0.78
B-202506-67979,2,2,1,8,1,0,1,Theater,2,0,1.5,1951.49,500,940,2150.36,2,0,0,0,0.0,0.66
L-202506-48063,2,1,1,12,1,0,1,Classroom,0,0,0.45,1638.58,0,0,1031.6,0,0,0,0,100.0,0.71
L-202506-82423,2,3,2,16,1,0,1,Banquet,2,0,2.41,1422.58,1160,1791,5389.81,3,0,0,0,100.0,0.57
B-202506-62165,1,3,3,24,1,0,1,Classroom,3,1,1.67,1157.7,950,4060,6667.28,5,0,0,0,100.0,0.51
L-202506-19516,1,1,1,8,0,1,1,Boardroom,3,1,2.85,385.62,1291,0,1777.75,0,0,0,0,0.0,1.0
L-202506-26571,2,1,1,8,1,0,1,Theater,2,0,2.39,1633.87,844,1660,3862.22,4,0,0,0,50.0,0.8
B-202506-18498,1,6,2,24,1,0,1,Classroom,3,1,2.33,1029.82,2700,3920,8558.51,5,0,0,0,0.0,0.88
B-202506-79248,1,1,1,8,1,0,1,Classroom,2,0,2.0,887.13,350,1008,1941.36,3,0,0,0,100.0,0.37
B-202506-59449,1,1,1,8,1,0,1,Classroom,1,0,1.0,1013.55,150,1800,2590.63,3,0,0,0,100.0,0.57
L-202506-14920,1,1,1,12,0,0,1,Classroom,1,0,0.9,421.72,568,1686,3286.81,3,0,0,0,100.0,0.75
L-202506-72499,2,2,1,12,1,0,1,Theater,0,0,0.22,1832.11,0,5830,8034.09,5,0,0,0,0.0,0.91
B-202506-18253,1,5,2,24,1,0,1,Classroom,3,1,2.4,1376.53,2350,4320,8584.99,5,0,0,0,20.0,0.69
B-202506-41646,2,6,2,24,1,0,1,Theater,2,0,1.67,1625.52,1700,4152,7819.96,4,0,0,0,0.0,0.88
B-202506-15546,1,1,1,4,1,0,1,Classroom,0,0,0.0,1150.55,0,0,353.31,0,0,0,0,0.0,0.6
B-202506-85076,1,2,2,8,0,0,1,Classroom,1,0,0.5,578.49,150,0,1338.8,0,0,0,0,0.0,0.53
L-202506-35471,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202506-41149,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-23392,1,2,2,16,0,0,1,Theater,2,0,2.0,552.66,700,3780,6523.92,5,0,0,0,100.0,0.93
B-202506-89281,1,2,1,12,1,0,1,Classroom,3,1,2.5,1324.01,1000,2180,4099.29,5,0,0,0,50.0,0.68
B-202506-27383,1,1,1,8,1,0,1,Classroom,3,1,3.0,1064.24,650,1848,3069.64,4,0,0,0,100.0,0.44
B-202506-75721,1,2,2,16,0,0,1,Classroom,2,0,1.5,552.37,500,2835,5257.23,4,0,0,0,100.0,0.68
B-202506-85605,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202506-38257,2,2,2,16,1,0,1,Theater,0,0,0.35,1805.86,0,1672,3156.8,4,0,0,0,0.0,0.81
B-202506-54671,2,4,2,24,1,0,1,Classroom,3,1,2.25,1547.38,1700,3680,7257.47,4,0,0,0,50.0,0.76
B-202506-55265,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202506-79932,1,5,2,24,1,0,1,Theater,2,0,1.4,1003.13,1150,4280,7310.05,5,0,0,0,20.0,0.8
B-202506-87892,2,3,1,16,1,0,1,Theater,2,0,1.0,1709.56,500,432,2134.92,1,0,0,0,33.3,0.91
B-202507-10820,1,2,1,8,0,0,1,Theater,1,0,1.0,549.64,300,1692,3202.05,2,0,0,0,0.0,0.93
B-202507-91365,2,3,3,24,1,0,1,Classroom,2,0,1.67,1458.78,850,4380,7002.65,4,0,0,0,100.0,0.55
B-202507-97388,1,2,2,16,1,0,1,Classroom,3,1,2.5,1107.63,1000,3120,5297.47,4,0,0,0,100.0,0.38
L-202507-36009,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202507-98964,1,1,1,8,0,0,1,Classroom,2,0,1.74,482.89,1321,2652,5499.94,4,0,0,0,50.0,0.85
B-202507-44222,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-60749,1,2,2,16,1,0,1,Classroom,3,1,3.0,1083.05,1300,1660,4193.32,3,0,0,0,100.0,0.51
B-202507-99872,1,2,1,8,1,0,1,Theater,2,0,1.5,1537.13,500,5640,9093.8,2,0,0,0,0.0,0.51
B-202507-25169,1,3,1,12,1,0,1,Theater,2,0,1.33,861.03,650,1350,2984.71,3,0,0,0,0.0,0.7
B-202507-81580,1,2,2,16,1,0,1,Classroom,3,1,2.0,1091.1,800,2520,4521.13,5,0,0,0,100.0,0.43
L-202507-32525,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202507-89116,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-31531,2,1,1,8,1,0,1,Classroom,3,1,3.0,1432.33,650,720,1966.83,2,0,0,0,100.0,0.53
B-202507-57986,1,2,2,16,1,0,1,Theater,2,0,2.0,827.23,700,2580,4500.32,5,0,0,0,100.0,0.53
L-202507-52611,1,7,3,24,1,0,1,Theater,1,0,1.47,1289.94,671,9184,11862.23,4,0,0,0,0.0,0.41
L-202507-76123,1,1,3,36,1,0,1,Classroom,1,0,1.44,1198.24,1100,2828,5049.75,4,1,0,1,100.0,0.8
B-202507-31966,1,1,1,8,1,0,1,Classroom,1,0,1.0,1211.12,150,940,1647.84,2,0,0,0,100.0,0.35
B-202507-32111,2,5,2,24,1,0,1,Classroom,3,1,2.0,1886.93,1850,4320,8139.52,5,0,0,0,20.0,0.97
B-202507-12563,1,2,1,8,1,0,1,Banquet,2,0,1.0,1162.31,350,1320,2335.62,1,1,0,1,0.0,0.43
L-202507-40999,1,2,1,8,1,0,1,Theater,3,1,2.53,1216.08,222,1892,3930.84,2,0,0,0,100.0,0.69
L-202507-54265,2,1,3,24,1,0,1,Classroom,2,0,2.17,1764.81,555,3745,6109.22,5,1,0,1,50.0,0.56
B-202507-29299,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-45301,1,1,1,8,1,0,1,Classroom,1,0,1.0,1073.86,150,1800,2522.3,3,0,0,0,100.0,0.53
B-202507-19550,1,1,1,8,0,0,1,Theater,2,0,2.0,379.7,350,2340,3769.87,3,0,0,0,100.0,0.93
B-202507-20434,1,2,1,8,1,0,1,Theater,2,0,1.5,938.79,500,240,1449.18,1,0,0,0,0.0,0.4
B-202507-52630,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-74307,2,2,1,12,1,0,1,Classroom,2,0,2.0,1861.04,700,2280,3815.83,4,0,0,0,50.0,0.7
B-202507-92514,1,6,2,24,1,0,1,Theater,3,1,2.0,993.74,2200,3352,7683.76,4,0,0,0,0.0,0.74
B-202507-44123,1,3,2,12,1,0,1,Banquet,1,0,0.67,916.61,300,1320,2650.18,1,1,0,1,0.0,0.5
B-202507-87150,1,1,1,8,0,0,1,Classroom,2,0,2.0,511.17,350,1080,2514.95,2,0,0,0,100.0,0.97
B-202507-52700,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-74737,2,3,3,24,1,0,1,Classroom,2,0,1.67,1714.25,850,4100,6792.21,5,0,0,0,100.0,0.58
B-202507-96078,1,1,1,8,1,0,1,Classroom,2,0,2.0,1114.07,350,700,1651.82,1,0,0,0,100.0,0.47
B-202507-96364,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-99373,2,7,3,36,1,0,1,Theater,2,0,1.71,1523.76,2050,5592,10531.24,5,0,0,0,28.6,0.86
L-202507-44967,1,4,3,36,0,0,1,Banquet,1,0,1.16,456.38,1228,0,1802.61,0,0,0,0,100.0,0.62
L-202507-66118,1,2,1,8,0,0,1,Classroom,2,0,1.89,452.64,236,5940,7004.59,5,0,1,1,50.0,0.57
L-202507-99390,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-98212,1,3,3,24,1,0,1,Classroom,3,1,2.67,1289.2,1650,4080,7664.45,5,0,0,0,100.0,0.47
B-202507-16145,1,1,1,8,0,0,1,Classroom,0,0,0.0,352.57,0,0,1094.38,0,0,0,0,100.0,0.68
B-202507-60393,1,2,1,8,0,1,1,Boardroom,1,0,0.5,322.9,150,495,1842.0,1,1,0,1,0.0,0.64
B-202507-97789,1,1,1,8,0,0,1,Classroom,2,0,2.0,454.18,350,2618,3929.33,4,0,0,0,100.0,0.85
B-202507-10834,1,2,2,16,1,0,1,Classroom,2,0,1.5,1176.65,500,2808,4458.29,5,0,0,0,100.0,0.46
B-202507-12204,2,7,3,36,1,0,1,Classroom,3,1,2.0,1275.85,2550,5080,10429.35,4,0,0,0,28.6,0.68
B-202507-22137,1,4,2,16,1,0,1,Classroom,1,0,1.0,833.69,600,240,2221.06,1,0,0,0,0.0,0.61
B-202507-82170,2,2,2,16,1,0,1,Classroom,2,0,1.5,1851.75,500,2380,4120.2,4,0,0,0,100.0,0.57
B-202507-85504,2,2,2,16,1,0,1,Classroom,3,1,2.5,2616.69,1000,14742,20823.04,5,0,0,0,100.0,0.53
B-202507-55220,2,4,4,32,1,0,1,Banquet,2,0,1.75,1365.14,1200,5880,9661.5,5,0,0,0,100.0,0.52
L-202507-36557,2,4,2,24,1,0,1,Classroom,1,0,0.6,1720.13,1452,8508,11233.6,3,0,0,0,100.0,0.57
B-202507-32438,1,1,1,8,1,0,1,Theater,2,0,2.0,1387.93,350,1560,2452.11,3,0,0,0,100.0,0.48
B-202507-89494,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-45609,1,3,2,12,0,0,1,Reception,0,0,0.0,461.31,0,1815,3586.14,1,1,0,1,0.0,0.82
B-202507-69851,1,3,1,12,1,0,1,Banquet,0,0,0.0,1109.14,0,2130,3099.11,2,1,1,1,0.0,0.86
L-202507-98000,1,2,1,4,0,0,1,Theater,3,1,2.87,462.89,640,3128,5824.72,4,0,0,0,100.0,1.0
L-202507-81219,1,5,2,8,1,0,1,Classroom,2,0,2.02,1223.54,630,2880,5462.28,1,0,0,0,50.0,0.62
B-202507-10996,1,1,1,8,0,0,1,Classroom,3,1,3.0,592.34,650,2340,4046.94,3,0,0,0,100.0,0.97
B-202507-45002,1,3,3,24,0,0,1,Classroom,2,0,1.67,404.81,850,7245,10985.91,4,0,0,0,100.0,0.88
B-202507-47316,2,2,2,8,1,0,1,Banquet,1,0,1.0,1837.37,300,1320,2304.52,1,1,0,1,0.0,0.57
L-202507-72707,1,1,1,8,1,0,1,Classroom,0,0,0.48,1238.51,0,2277,3691.51,3,0,0,0,0.0,0.61
B-202507-14444,1,3,2,12,0,0,1,Banquet,1,0,1.0,497.78,450,990,3332.66,1,1,0,1,0.0,0.45
L-202507-40926,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-75491,1,2,1,8,0,0,1,Theater,2,0,1.0,558.81,350,846,2494.56,2,0,0,0,0.0,0.45
B-202507-77541,2,2,2,16,1,0,1,Classroom,3,1,3.0,1480.54,1300,3120,5699.35,4,0,0,0,100.0,0.57
B-202507-16251,1,1,1,8,1,0,1,Classroom,2,0,2.0,1159.45,350,1560,2513.95,3,0,0,0,100.0,0.45
B-202507-70383,1,2,1,8,0,0,1,Banquet,2,0,2.0,511.38,700,1710,3596.96,1,0,1,1,0.0,0.95
B-202507-86356,1,5,2,24,1,0,1,Theater,3,1,1.6,1134.35,1450,4206,7572.14,5,0,0,0,20.0,0.84
B-202507-14692,1,1,1,4,0,0,1,Banquet,1,0,1.0,537.35,150,1980,2758.64,1,1,0,1,0.0,0.9
B-202507-51592,1,2,1,8,1,0,1,Reception,2,0,1.0,1034.71,350,1080,2148.13,1,0,1,1,0.0,0.4
B-202507-71442,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202507-79181,1,3,3,24,0,1,1,Boardroom,2,0,2.0,357.83,1050,1224,5303.2,5,0,0,0,100.0,0.43
B-202507-83227,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-44865,2,6,2,24,1,0,1,Classroom,3,1,1.67,1724.45,1800,3880,7722.64,4,0,0,0,0.0,0.78
B-202508-49597,2,4,2,16,1,0,1,Classroom,2,0,1.25,1594.6,850,1180,3427.17,2,0,0,0,0.0,0.57
B-202508-77069,1,2,2,16,1,0,1,Theater,3,1,2.5,1005.74,1000,2340,4545.78,5,0,0,0,100.0,0.6
B-202508-35224,1,2,1,8,0,0,1,Banquet,2,0,1.5,350.53,500,1305,3003.23,1,0,1,1,0.0,0.72
B-202508-35733,2,1,1,8,1,0,1,Banquet,2,0,2.0,1678.73,350,1560,2460.52,3,0,0,0,100.0,0.51
B-202508-64076,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-90758,1,1,1,8,0,0,1,Classroom,3,1,3.0,505.53,650,2015,3619.44,3,0,0,0,100.0,0.78
B-202508-98268,1,1,1,8,1,0,1,Theater,2,0,2.0,830.55,350,940,1854.61,2,0,0,0,100.0,0.38
L-202508-47712,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-46968,1,1,1,8,0,0,1,Classroom,3,1,3.0,535.19,650,1260,2951.74,3,0,0,0,100.0,0.75
B-202508-47572,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-90777,1,1,1,8,1,0,1,Theater,1,0,1.0,1059.0,150,1272,2054.19,2,0,0,0,100.0,0.42
B-202508-96732,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-15586,1,2,2,16,1,0,1,Classroom,2,0,1.5,1182.36,500,2520,4280.03,5,0,0,0,100.0,0.46
B-202508-15920,1,2,2,16,1,0,1,Classroom,2,0,2.0,2268.35,700,17433,23238.55,5,0,0,0,100.0,0.62
B-202508-18621,1,1,1,4,1,0,1,Banquet,1,0,1.0,1166.65,150,1320,1795.53,1,1,0,1,0.0,0.37
B-202508-30787,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-70746,1,3,3,24,1,0,1,Banquet,3,1,1.67,1389.38,950,3640,6439.35,5,0,0,0,100.0,0.42
L-202508-56405,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-31365,1,2,1,8,0,0,1,Classroom,2,0,2.0,429.27,700,1692,3543.51,2,0,0,0,0.0,0.97
B-202508-58784,1,1,1,4,1,0,1,Banquet,2,0,2.0,1284.33,350,1320,2041.62,1,1,0,1,0.0,0.47
B-202508-74796,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-17115,1,3,2,16,0,0,1,Classroom,1,0,1.0,404.23,450,576,3306.78,1,0,0,0,33.3,0.6
B-202508-27083,2,2,2,16,1,0,1,Classroom,2,0,2.0,1669.64,700,2840,4726.56,4,0,0,0,100.0,0.53
B-202508-29782,1,1,1,4,0,0,1,Banquet,1,0,1.0,444.55,150,2035,2819.44,1,1,0,1,0.0,0.93
L-202508-71609,1,4,2,16,1,0,1,Reception,0,0,0.31,2018.58,0,9472,11725.09,4,1,0,0,0.0,0.58
B-202508-90511,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-77760,1,2,2,16,1,0,1,Theater,2,0,1.5,835.47,500,2100,3768.61,5,0,0,0,100.0,0.47
B-202508-97364,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202508-80451,1,2,1,4,1,0,1,Theater,3,1,2.89,1175.03,398,0,1402.89,0,0,0,0,0.0,0.72
B-202508-25793,1,2,2,16,0,0,1,Banquet,2,0,2.0,426.39,700,5576,8211.83,5,0,0,0,100.0,0.85
B-202508-11511,1,3,2,16,0,1,1,Boardroom,1,0,1.0,392.75,450,295,2906.32,2,0,0,0,33.3,0.36
B-202508-10373,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-62508,1,1,1,8,1,0,1,Theater,3,1,3.0,2066.46,650,6572,9622.8,2,0,0,0,100.0,0.52
L-202508-39878,1,2,1,4,1,0,1,Classroom,3,1,2.66,890.02,407,1844,4109.58,2,0,0,0,0.0,0.35
B-202508-27646,1,2,1,8,1,0,1,Banquet,2,0,1.5,1394.24,500,1320,2531.1,1,1,0,1,0.0,0.47
B-202508-82356,1,2,1,12,1,0,1,Classroom,2,0,2.0,1396.53,700,2628,4212.78,5,0,0,0,50.0,0.68
L-202508-78019,1,1,1,4,0,0,1,Classroom,3,1,2.66,449.16,41,1440,2234.93,4,0,0,0,100.0,0.88
B-202508-65694,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-68040,1,1,1,8,0,0,1,Classroom,0,0,0.0,511.3,0,276,1333.88,1,0,0,0,100.0,0.57
B-202508-68079,1,2,1,12,1,0,1,Theater,2,0,2.0,1081.39,700,1780,3313.03,4,0,0,0,50.0,0.78
B-202508-92283,1,2,2,16,0,0,1,Banquet,3,1,2.5,405.64,1000,2988,6041.24,3,0,0,0,100.0,0.93
B-202508-45013,2,3,3,24,1,0,1,Theater,3,1,2.0,1753.14,1150,3528,6434.33,5,0,0,0,100.0,0.62
B-202508-45443,1,2,1,8,0,0,1,Banquet,1,0,1.0,481.28,300,2035,3518.95,1,1,0,1,0.0,0.93
B-202508-90636,2,3,3,24,1,0,1,Banquet,2,0,2.0,1588.04,1050,3440,6383.66,4,0,0,0,100.0,0.56
B-202508-12284,2,3,3,24,1,0,1,Classroom,3,1,2.67,1656.56,1650,3600,7080.72,5,0,0,0,100.0,0.67
B-202508-40493,1,2,2,8,0,1,1,Boardroom,1,0,0.5,294.56,150,630,1994.83,1,0,1,1,0.0,1.0
B-202508-18653,1,1,1,8,1,0,1,Theater,1,0,1.0,1664.66,150,1440,3882.38,1,0,0,0,100.0,0.53
B-202508-33988,2,2,2,16,1,0,1,Classroom,3,1,2.5,1709.43,1000,3000,5268.88,4,0,0,0,100.0,0.56
L-202508-86923,1,1,1,8,0,0,1,Theater,2,0,1.74,490.61,446,1623,2782.56,3,0,0,0,50.0,0.95
B-202508-44617,2,4,2,24,1,0,1,Theater,3,1,1.75,1346.48,1300,3252,6389.23,5,0,0,0,50.0,0.93
B-202508-22736,2,2,2,16,1,0,1,Classroom,3,1,2.5,1603.74,1000,1860,3986.15,4,0,0,0,100.0,0.54
B-202508-34761,2,1,1,8,1,0,1,Classroom,3,1,3.0,1750.51,650,1848,3062.97,4,0,0,0,100.0,0.56
B-202508-42543,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-42912,1,2,2,16,1,0,1,Classroom,2,0,1.5,867.1,500,3000,4711.12,4,0,0,0,100.0,0.67
B-202508-46073,1,3,3,24,1,0,1,Theater,3,1,2.33,1283.83,1350,4104,7262.92,3,0,0,0,100.0,0.62
B-202508-89034,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202508-32482,1,4,2,8,0,0,1,Classroom,0,0,0.15,393.19,0,7700,9379.06,5,0,0,0,0.0,0.9
B-202508-80137,1,2,1,8,1,0,1,Classroom,2,0,1.5,956.93,500,700,1865.24,1,0,0,0,0.0,0.36
B-202508-67340,2,4,2,16,1,0,1,Theater,2,0,1.5,1579.51,1000,940,3385.75,2,0,0,0,0.0,0.67
L-202508-89443,1,1,2,8,1,0,1,Classroom,3,1,2.91,805.72,380,1032,2654.81,3,0,0,0,50.0,0.47
B-202509-48728,1,2,1,8,0,0,1,Banquet,2,0,1.0,405.25,350,1692,3234.64,2,0,0,0,0.0,0.93
B-202509-66260,1,1,1,8,0,0,1,Classroom,3,1,3.0,523.7,650,2016,3711.15,2,0,0,0,100.0,0.8
B-202509-78179,1,3,2,16,0,0,1,Banquet,2,0,1.67,547.58,850,1886,4866.49,2,0,0,0,33.3,0.57
B-202509-92919,2,2,1,16,1,0,1,Theater,1,0,1.0,1571.14,300,1132,2480.31,2,0,0,0,100.0,0.85
B-202509-58732,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202509-13906,1,1,1,8,1,0,1,Classroom,2,0,2.0,1220.36,350,1008,1975.86,3,0,0,0,100.0,0.36
B-202509-20303,2,3,1,12,1,0,1,Classroom,3,1,2.67,1543.93,1650,1980,4697.35,5,0,0,0,0.0,0.69
B-202509-77668,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-30206,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202509-50729,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202509-70176,1,3,3,24,1,0,1,Banquet,2,0,1.67,1112.95,850,4340,7032.08,5,0,0,0,100.0,0.53
B-202509-77460,1,2,2,16,1,0,1,Theater,2,0,2.0,2023.57,700,21402,26968.65,4,0,0,0,100.0,0.51
B-202509-63564,1,1,1,8,1,0,1,Classroom,2,0,2.0,1119.25,350,1800,2727.87,3,0,0,0,100.0,0.38
B-202509-10276,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202509-87167,1,2,2,16,1,0,1,Classroom,2,0,1.5,1244.31,500,2784,4548.75,3,0,0,0,100.0,0.51
B-202509-87623,1,4,2,24,1,0,1,Theater,3,1,1.75,802.52,1300,2340,5443.12,5,0,0,0,50.0,0.93
B-202509-97821,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-71604,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202509-51419,1,3,3,24,0,0,1,Classroom,3,1,2.33,413.86,1450,6624,10968.77,4,0,0,0,100.0,0.9
B-202509-27412,1,4,2,16,1,0,1,Classroom,2,0,1.25,1186.21,800,240,2473.38,1,0,0,0,0.0,0.42
