Date,Year,Month,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Total_Rooms_Sold,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Displacement_Pressure,Demand_Tier,Market_Occ_Pct,Market_ADR,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index
2025-07-22,2025,7,30,1,Tuesday,0,,0,0,101,2,119,162,119,43,176.45,100.0,20997.55,220,100.0,95.44,176.45,High,High,92.5,156.42,144.69,71.1,90.4,95.9,0.741
2025-07-23,2025,7,30,2,Wednesday,0,,0,0,105,2,115,179,115,64,176.65,100.0,20314.75,220,100.0,92.34,176.65,High,High,96.2,167.57,161.2,67.3,92.3,94.6,0.711
2025-07-24,2025,7,30,3,Thursday,0,,0,0,125,3,95,177,95,82,174.05,100.0,16534.75,220,100.0,75.16,174.05,High,High,94.1,160.83,151.34,68.7,93.5,95.1,0.722
2025-07-25,2025,7,30,4,Friday,0,,0,0,79,2,141,109,109,0,162.88,77.3,17753.92,188,85.5,80.7,162.88,Low,Low,79.7,150.93,120.29,84.3,91.9,98.6,0.855
2025-07-26,2025,7,30,5,Saturday,1,,0,0,79,2,141,131,131,0,161.72,92.9,21185.32,210,95.5,96.3,161.72,Low,Moderate,89.8,150.95,135.55,102.7,92.0,99.4,1.033
2025-07-27,2025,7,30,6,Sunday,1,,0,0,111,3,109,79,79,0,145.3,72.5,11478.7,190,86.4,52.18,145.3,Low,Low,83.2,132.25,110.03,110.4,93.8,99.4,1.111
2025-07-28,2025,7,31,0,Monday,0,,0,0,92,3,128,140,128,12,165.85,100.0,21228.8,220,100.0,96.49,165.85,Medium,Moderate,94.0,158.32,148.82,110.9,92.7,99.2,1.118
2025-07-29,2025,7,31,1,Tuesday,0,,0,0,113,4,107,191,107,84,173.69,100.0,18584.83,220,100.0,84.48,173.69,High,High,95.8,167.93,160.88,109.1,90.1,101.2,1.078
2025-07-30,2025,7,31,2,Wednesday,0,,0,0,203,4,17,165,17,148,175.03,100.0,2975.51,220,100.0,13.53,175.03,High,High,93.5,156.46,146.29,95.1,81.2,100.2,0.949
2025-07-31,2025,7,31,3,Thursday,0,,0,0,198,5,22,150,22,128,174.8,100.0,3845.6,220,100.0,17.48,174.8,High,Moderate,93.2,165.07,153.85,84.7,76.7,94.7,0.894
2025-08-01,2025,8,31,4,Friday,0,,0,0,216,5,4,135,4,131,168.8,100.0,675.2,220,100.0,3.07,168.8,High,Moderate,92.6,160.98,149.07,69.7,77.0,90.2,0.773
2025-08-02,2025,8,31,5,Saturday,1,,0,0,220,9,0,137,0,137,169.16,0.0,0.0,220,100.0,0.0,169.16,Sold Out,Moderate,94.3,150.67,142.08,51.0,76.9,85.6,0.596
2025-08-03,2025,8,31,6,Sunday,1,,0,0,19,1,201,81,81,0,154.31,40.3,12499.11,100,45.5,56.81,154.31,Low,Low,43.1,136.04,58.63,51.3,80.9,86.1,0.596
2025-08-04,2025,8,32,0,Monday,0,,0,0,0,0,220,153,153,0,151.06,69.5,23112.18,153,69.5,105.06,151.06,Low,Moderate,65.7,136.57,89.73,54.9,82.9,89.0,0.617
2025-08-05,2025,8,32,1,Tuesday,0,,0,0,143,4,77,173,77,96,181.35,100.0,13963.95,220,100.0,63.47,181.35,High,High,94.5,170.77,161.38,50.6,79.9,89.0,0.569
2025-08-06,2025,8,32,2,Wednesday,0,,0,0,217,3,3,182,3,179,179.83,100.0,539.49,220,100.0,2.45,179.83,High,High,92.1,165.19,152.14,48.6,71.9,85.3,0.57
2025-08-07,2025,8,32,3,Thursday,0,,0,0,164,2,56,160,56,104,181.25,100.0,10150.0,220,100.0,46.14,181.25,High,High,96.4,166.49,160.5,53.4,69.1,81.4,0.656
2025-08-08,2025,8,32,4,Friday,0,,0,0,33,1,187,141,141,0,161.65,75.4,22792.65,174,79.1,103.6,161.65,Low,Moderate,75.4,156.6,118.08,73.0,71.4,83.2,0.877
2025-08-09,2025,8,32,5,Saturday,1,,0,0,0,0,220,130,130,0,164.41,59.1,21373.3,130,59.1,97.15,164.41,Low,Moderate,54.7,146.36,80.06,91.6,71.3,84.9,1.079
2025-08-10,2025,8,32,6,Sunday,1,,0,0,0,0,220,76,76,0,152.95,34.5,11624.2,76,34.5,52.84,152.95,Low,Low,31.8,146.5,46.59,90.9,71.1,83.1,1.094
2025-08-11,2025,8,33,0,Monday,0,,0,0,24,1,196,181,181,0,165.78,92.3,30006.18,205,93.2,136.39,165.78,Low,High,90.1,157.43,141.84,94.9,74.9,84.8,1.119
2025-08-12,2025,8,33,1,Tuesday,0,,0,0,141,4,79,177,79,98,186.03,100.0,14696.37,220,100.0,66.8,186.03,High,High,96.6,175.99,170.01,95.1,72.9,85.6,1.111
2025-08-13,2025,8,33,2,Wednesday,0,,0,0,101,3,119,173,119,54,187.52,100.0,22314.88,220,100.0,101.43,187.52,High,High,95.0,167.66,159.28,111.7,80.1,84.8,1.317
2025-08-14,2025,8,33,3,Thursday,0,,0,0,97,3,123,171,123,48,176.12,100.0,21662.76,220,100.0,98.47,176.12,High,High,95.8,166.8,159.79,121.3,87.4,84.1,1.442
2025-08-15,2025,8,33,4,Friday,0,,0,0,138,2,82,117,82,35,170.95,100.0,14017.9,220,100.0,63.72,170.95,High,Moderate,94.4,150.81,142.36,112.9,92.9,82.1,1.375
2025-08-16,2025,8,33,5,Saturday,1,,0,0,169,3,51,123,51,72,184.42,100.0,9405.42,220,100.0,42.75,184.42,High,Moderate,94.3,165.23,155.81,101.6,96.6,81.0,1.254
2025-08-17,2025,8,33,6,Sunday,1,,0,0,36,2,184,90,90,0,153.98,48.9,13858.2,126,57.3,62.99,153.98,Low,Low,55.2,142.95,78.91,103.6,97.2,84.0,1.233
2025-08-18,2025,8,34,0,Monday,0,,0,0,45,2,175,162,162,0,177.66,92.6,28780.92,207,94.1,130.82,177.66,Low,High,88.6,160.6,142.29,100.9,97.9,89.3,1.13
2025-08-19,2025,8,34,1,Tuesday,0,,0,0,105,2,115,188,115,73,173.41,100.0,19942.15,220,100.0,90.65,173.41,High,High,92.2,165.11,152.23,106.0,100.6,92.3,1.148
2025-08-20,2025,8,34,2,Wednesday,0,,0,0,124,3,96,173,96,77,169.29,100.0,16251.84,220,100.0,73.87,169.29,High,High,96.7,158.84,153.6,102.7,107.2,91.4,1.124
2025-08-21,2025,8,34,3,Thursday,0,,0,0,0,0,220,176,176,0,163.91,80.0,28848.16,176,80.0,131.13,163.91,Low,High,73.9,147.65,109.11,110.3,115.8,93.3,1.182
2025-08-22,2025,8,34,4,Friday,0,,0,0,142,3,78,117,78,39,163.17,100.0,12727.26,220,100.0,57.85,163.17,High,Moderate,96.6,150.44,145.33,109.7,111.3,92.0,1.192
2025-08-23,2025,8,34,5,Saturday,1,,0,0,125,3,95,113,95,18,173.98,100.0,16528.1,220,100.0,75.13,173.98,Medium,Low,95.3,154.57,147.31,116.0,108.8,92.0,1.261
2025-08-24,2025,8,34,6,Sunday,1,,0,0,125,3,95,81,81,0,154.69,85.3,12529.89,206,93.6,56.95,154.69,Low,Low,89.3,143.27,127.94,114.7,109.1,91.1,1.259
2025-08-25,2025,8,35,0,Monday,0,,0,0,51,1,169,145,145,0,161.2,85.8,23374.0,196,89.1,106.25,161.2,Low,Moderate,82.9,153.94,127.62,112.3,106.6,91.6,1.226
2025-08-26,2025,8,35,1,Tuesday,0,,0,0,133,2,87,180,87,93,171.41,100.0,14912.67,220,100.0,67.78,171.41,High,High,92.8,159.33,147.86,108.3,107.1,91.8,1.18
2025-08-27,2025,8,35,2,Wednesday,0,,0,0,220,6,0,201,0,201,186.7,0.0,0.0,220,100.0,0.0,186.7,Sold Out,Peak,95.2,178.2,169.65,94.6,98.6,87.6,1.08
2025-08-28,2025,8,35,3,Thursday,0,,0,0,152,3,68,162,68,94,185.53,100.0,12616.04,220,100.0,57.35,185.53,High,High,93.2,164.79,153.58,79.1,94.7,86.3,0.917
2025-08-29,2025,8,35,4,Friday,0,,0,0,143,3,77,124,77,47,169.54,100.0,13054.58,220,100.0,59.34,169.54,High,Moderate,94.6,150.76,142.62,79.0,94.4,88.3,0.895
2025-08-30,2025,8,35,5,Saturday,1,,0,0,45,1,175,124,124,0,164.49,70.9,20396.76,169,76.8,92.71,164.49,Low,Moderate,71.3,149.93,106.9,83.1,99.6,91.7,0.906
2025-08-31,2025,8,35,6,Sunday,1,,0,0,0,0,220,82,82,0,157.98,37.3,12954.36,82,37.3,58.88,157.98,Low,Low,35.2,150.08,52.83,83.3,99.0,94.3,0.883
2025-09-01,2025,9,36,0,Monday,0,,0,0,31,1,189,161,161,0,166.83,85.2,26859.63,192,87.3,122.09,166.83,Low,High,84.6,152.01,128.6,85.6,98.9,99.6,0.859
2025-09-02,2025,9,36,1,Tuesday,0,,0,0,47,2,173,207,173,34,182.6,100.0,31589.8,220,100.0,143.59,182.6,High,Peak,96.2,168.03,161.64,97.9,103.1,102.7,0.953
2025-09-03,2025,9,36,2,Wednesday,0,,0,0,137,2,83,185,83,102,187.42,100.0,15555.86,220,100.0,70.71,187.42,High,High,96.4,169.57,163.47,109.7,102.1,100.4,1.093
2025-09-04,2025,9,36,3,Thursday,0,,0,0,220,4,0,185,0,185,190.34,0.0,0.0,220,100.0,0.0,190.34,Sold Out,High,96.3,176.07,169.56,100.0,89.6,97.8,1.022
2025-09-05,2025,9,36,4,Friday,0,,0,0,117,1,103,142,103,39,179.59,100.0,18497.77,220,100.0,84.08,179.59,High,Moderate,96.3,167.24,161.05,103.7,91.4,101.1,1.026
2025-09-06,2025,9,36,5,Saturday,1,OSU Football,1,1,189,3,31,218,31,187,225.0,100.0,6975.0,220,100.0,31.7,225.0,High,Peak,94.7,201.89,191.19,90.4,86.8,100.3,0.901
2025-09-07,2025,9,36,6,Sunday,1,OSU Football,1,1,183,3,37,218,37,181,206.95,100.0,7657.15,220,100.0,34.81,206.95,High,Peak,95.1,199.61,189.83,84.0,83.6,96.8,0.868
2025-09-08,2025,9,37,0,Monday,0,,0,0,162,3,58,179,58,121,178.54,100.0,10355.32,220,100.0,47.07,178.54,High,High,96.2,172.4,165.85,69.3,77.4,94.4,0.734
2025-09-09,2025,9,37,1,Tuesday,0,,0,0,142,3,78,218,78,140,193.8,100.0,15116.4,220,100.0,68.71,193.8,High,Peak,96.7,187.39,181.21,55.7,76.8,94.5,0.589
2025-09-10,2025,9,37,2,Wednesday,0,,0,0,127,3,93,218,93,125,198.33,100.0,18444.69,220,100.0,83.84,198.33,High,Peak,96.0,184.82,177.43,57.1,83.4,91.6,0.623
2025-09-11,2025,9,37,3,Thursday,0,,0,0,75,2,145,193,145,48,178.77,100.0,25921.65,220,100.0,117.83,178.77,High,High,92.5,167.57,155.0,77.9,88.9,93.8,0.83
2025-09-12,2025,9,37,4,Friday,0,,0,0,123,3,97,155,97,58,179.24,100.0,17386.28,220,100.0,79.03,179.24,High,Moderate,95.6,159.19,152.19,77.0,90.4,93.0,0.828
2025-09-13,2025,9,37,5,Saturday,1,,0,0,0,0,220,143,143,0,181.95,65.0,26018.85,143,65.0,118.27,181.95,Low,Moderate,60.4,164.91,99.61,93.0,91.7,93.7,0.993
2025-09-14,2025,9,37,6,Sunday,1,,0,0,87,2,133,95,95,0,157.27,71.4,14940.65,182,82.7,67.91,157.27,Low,Low,78.3,152.36,119.3,101.3,92.6,94.1,1.077
2025-09-15,2025,9,38,0,Monday,0,,0,0,129,4,91,174,91,83,177.48,100.0,16150.68,220,100.0,73.41,177.48,High,High,94.7,156.95,148.63,106.0,87.6,95.5,1.11
2025-09-16,2025,9,38,1,Tuesday,0,,0,0,28,2,192,218,192,26,176.82,100.0,33949.44,220,100.0,154.32,176.82,Medium,Peak,94.0,167.91,157.84,122.3,89.0,98.9,1.237
2025-09-17,2025,9,38,2,Wednesday,0,,0,0,80,2,140,202,140,62,187.63,100.0,26268.2,220,100.0,119.4,187.63,High,Peak,92.6,178.5,165.29,129.0,93.1,98.1,1.315
2025-09-18,2025,9,38,3,Thursday,0,,0,0,98,2,122,175,122,53,176.9,100.0,21581.8,220,100.0,98.1,176.9,High,High,93.7,158.67,148.67,125.7,101.8,98.4,1.277
2025-09-19,2025,9,38,4,Friday,0,,0,0,65,1,155,134,134,0,169.4,86.5,22699.6,199,90.5,103.18,169.4,Low,Moderate,83.6,153.91,128.67,131.0,104.0,99.6,1.315
2025-09-20,2025,9,38,5,Saturday,1,OSU Football,1,1,135,3,85,218,85,133,216.65,100.0,18415.25,220,100.0,83.71,216.65,High,Peak,94.0,208.12,195.63,122.7,107.9,96.6,1.27
2025-09-21,2025,9,38,6,Sunday,1,OSU Football,1,1,108,3,112,218,112,106,217.85,100.0,24399.2,220,100.0,110.91,217.85,High,Peak,93.0,197.54,183.71,125.1,113.2,97.7,1.28
2025-09-22,2025,9,39,0,Monday,0,,0,0,78,2,142,177,142,35,181.17,100.0,25726.14,220,100.0,116.94,181.17,High,High,94.8,171.58,162.66,132.4,119.2,99.3,1.333
2025-09-23,2025,9,39,1,Tuesday,0,,0,0,54,1,166,218,166,52,189.11,100.0,31392.26,220,100.0,142.69,189.11,High,Peak,93.7,166.54,156.05,128.7,125.5,102.1,1.261
2025-09-24,2025,9,39,2,Wednesday,0,,0,0,146,3,74,218,74,144,189.1,100.0,13993.4,220,100.0,63.61,189.1,High,Peak,95.3,169.93,161.94,119.3,124.1,99.8,1.195
2025-09-25,2025,9,39,3,Thursday,0,,0,0,54,1,166,163,163,0,188.61,98.2,30743.43,217,98.6,139.74,188.61,Low,High,95.1,179.74,170.93,125.1,125.4,102.3,1.223
2025-09-26,2025,9,39,4,Friday,0,,0,0,105,3,115,154,115,39,175.71,100.0,20206.65,220,100.0,91.85,175.71,High,Moderate,94.5,158.16,149.46,122.4,126.7,106.1,1.154
2025-09-27,2025,9,39,5,Saturday,1,,0,0,158,4,62,152,62,90,184.6,100.0,11445.2,220,100.0,52.02,184.6,High,Moderate,93.5,171.79,160.62,119.1,120.9,105.9,1.125
2025-09-28,2025,9,39,6,Sunday,1,,0,0,189,4,31,89,31,58,173.81,100.0,5388.11,220,100.0,24.49,173.81,High,Low,96.2,159.27,153.22,107.6,116.4,104.4,1.031
2025-09-29,2025,9,40,0,Monday,0,,0,0,94,2,126,187,126,61,172.46,100.0,21729.96,220,100.0,98.77,172.46,High,High,93.0,160.88,149.62,105.3,118.9,104.5,1.008
2025-09-30,2025,9,40,1,Tuesday,0,,0,0,135,4,85,194,85,109,181.49,100.0,15426.65,220,100.0,70.12,181.49,High,Peak,94.6,174.43,165.01,93.7,111.2,104.6,0.896
2025-10-01,2025,10,40,2,Wednesday,0,,0,0,51,2,169,203,169,34,194.02,100.0,32789.38,220,100.0,149.04,194.02,High,Peak,92.1,179.88,165.67,107.3,113.3,104.8,1.024
2025-10-02,2025,10,40,3,Thursday,0,,0,0,220,7,0,202,0,202,188.9,0.0,0.0,220,100.0,0.0,188.9,Sold Out,Peak,92.2,181.18,167.05,84.0,104.6,99.1,0.848
2025-10-03,2025,10,40,4,Friday,0,,0,0,110,3,110,166,110,56,175.2,100.0,19272.0,220,100.0,87.6,175.2,High,High,94.5,163.77,154.76,83.3,102.9,100.0,0.833
2025-10-04,2025,10,40,5,Saturday,1,OSU Football,1,1,141,4,79,218,79,139,225.0,100.0,17775.0,220,100.0,80.8,225.0,High,Peak,93.9,208.54,195.82,85.7,102.4,102.6,0.835
2025-10-05,2025,10,40,6,Sunday,1,OSU Football,1,1,92,2,128,218,128,90,218.47,100.0,27964.16,220,100.0,127.11,218.47,High,Peak,94.8,198.46,188.14,99.6,103.6,103.4,0.963
2025-10-06,2025,10,41,0,Monday,0,,0,0,54,1,166,175,166,9,175.98,100.0,29212.68,220,100.0,132.78,175.98,Low,High,95.5,156.27,149.24,105.3,105.3,107.9,0.976
2025-10-07,2025,10,41,1,Tuesday,0,,0,0,49,1,171,218,171,47,194.35,100.0,33233.85,220,100.0,151.06,194.35,High,Peak,96.0,185.42,178.0,117.6,105.6,112.4,1.046
2025-10-08,2025,10,41,2,Wednesday,0,,0,0,75,2,145,218,145,73,191.0,100.0,27695.0,220,100.0,125.89,191.0,High,Peak,95.5,173.83,166.01,114.1,110.7,115.3,0.99
2025-10-09,2025,10,41,3,Thursday,0,,0,0,0,0,220,216,216,0,179.55,98.2,38782.8,216,98.2,176.29,179.55,Low,Peak,94.5,161.25,152.38,145.0,114.5,119.9,1.209
2025-10-10,2025,10,41,4,Friday,0,,0,0,0,0,220,160,160,0,174.7,72.7,27952.0,160,72.7,127.05,174.7,Low,High,69.8,159.06,111.02,152.1,117.7,122.1,1.246
2025-10-11,2025,10,41,5,Saturday,1,,0,0,164,3,56,145,56,89,187.63,100.0,10507.28,220,100.0,47.76,187.63,High,Moderate,95.7,172.57,165.15,148.9,117.3,119.2,1.249
2025-10-12,2025,10,41,6,Sunday,1,,0,0,207,5,13,92,13,79,169.2,100.0,2199.6,220,100.0,10.0,169.2,High,Low,96.6,151.66,146.5,132.4,116.0,116.4,1.137
2025-10-13,2025,10,42,0,Monday,0,,0,0,112,4,108,181,108,73,178.62,100.0,19290.96,220,100.0,87.69,178.62,High,High,93.6,160.12,149.87,124.1,114.7,115.2,1.077
2025-10-14,2025,10,42,1,Tuesday,0,,0,0,75,2,145,207,145,62,198.0,100.0,28710.0,220,100.0,130.5,198.0,High,Peak,93.5,189.49,177.17,120.4,119.0,116.9,1.03
2025-10-15,2025,10,42,2,Wednesday,0,,0,0,49,1,171,218,171,47,191.76,100.0,32790.96,220,100.0,149.05,191.76,High,Peak,92.7,172.75,160.14,124.1,119.1,119.5,1.038
2025-10-16,2025,10,42,3,Thursday,0,,0,0,107,3,113,203,113,90,189.82,100.0,21449.66,220,100.0,97.5,189.82,High,Peak,96.1,176.64,169.75,109.4,127.2,116.9,0.936
2025-10-17,2025,10,42,4,Friday,0,,0,0,73,2,147,171,147,24,176.67,100.0,25970.49,220,100.0,118.05,176.67,Medium,High,95.9,169.83,162.87,107.6,129.9,117.1,0.919
2025-10-18,2025,10,42,5,Saturday,1,OSU Football,1,1,42,1,178,218,178,40,225.0,100.0,40050.0,220,100.0,182.05,225.0,High,Peak,93.4,202.96,189.56,125.0,136.9,119.0,1.05
2025-10-19,2025,10,42,6,Sunday,1,OSU Football,1,1,88,3,132,218,132,86,221.3,100.0,29211.6,220,100.0,132.78,221.3,High,Peak,94.1,209.41,197.05,142.0,137.2,118.9,1.194
2025-10-20,2025,10,43,0,Monday,0,,0,0,75,1,145,177,145,32,178.37,100.0,25863.65,220,100.0,117.56,178.37,High,High,96.5,166.87,161.03,147.3,135.7,120.9,1.218
2025-10-21,2025,10,43,1,Tuesday,0,,0,0,188,4,32,216,32,184,198.07,100.0,6338.24,220,100.0,28.81,198.07,High,Peak,93.8,188.25,176.58,131.1,125.8,118.3,1.108
2025-10-22,2025,10,43,2,Wednesday,0,,0,0,158,4,62,218,62,156,197.51,100.0,12245.62,220,100.0,55.66,197.51,High,Peak,96.6,182.0,175.81,115.6,119.9,115.6,1.0
2025-10-23,2025,10,43,3,Thursday,0,,0,0,148,2,72,213,72,141,192.57,100.0,13865.04,220,100.0,63.02,192.57,High,Peak,93.4,174.49,162.97,109.7,109.6,112.5,0.975
2025-10-24,2025,10,43,4,Friday,0,,0,0,145,2,75,143,75,68,179.4,100.0,13455.0,220,100.0,61.16,179.4,High,Moderate,93.3,172.01,160.49,99.4,103.5,112.5,0.884
2025-10-25,2025,10,43,5,Saturday,1,,0,0,145,2,75,142,75,67,191.2,100.0,14340.0,220,100.0,65.18,191.2,High,Moderate,92.4,173.66,160.46,84.7,104.9,109.6,0.773
2025-10-26,2025,10,43,6,Sunday,1,,0,0,68,2,152,102,102,0,165.88,67.1,16919.76,170,77.3,76.91,165.88,Low,Low,74.5,160.85,119.83,80.4,111.2,109.1,0.737
2025-10-27,2025,10,44,0,Monday,0,,0,0,61,1,159,178,159,19,185.91,100.0,29559.69,220,100.0,134.36,185.91,Medium,High,92.3,169.04,156.02,82.4,114.9,112.4,0.733
2025-10-28,2025,10,44,1,Tuesday,0,,0,0,0,0,220,195,195,0,190.08,88.6,37065.6,195,88.6,168.48,190.08,Low,Peak,84.2,171.15,144.11,105.7,118.4,117.8,0.897
2025-10-29,2025,10,44,2,Wednesday,0,,0,0,173,3,47,215,47,168,200.49,100.0,9423.03,220,100.0,42.83,200.49,High,Peak,92.7,181.71,168.45,103.6,109.6,115.2,0.899
2025-10-30,2025,10,44,3,Thursday,0,,0,0,220,3,0,213,0,213,194.63,0.0,0.0,220,100.0,0.0,194.63,Sold Out,Peak,95.7,172.53,165.11,93.3,101.5,112.4,0.83
2025-10-31,2025,10,44,4,Friday,0,,0,0,102,1,118,148,118,30,185.23,100.0,21857.14,220,100.0,99.35,185.23,Medium,Moderate,95.2,163.34,155.5,99.4,99.4,110.7,0.898
2025-11-01,2025,11,44,5,Saturday,1,OSU Football,1,1,131,3,89,218,89,129,222.18,100.0,19774.02,220,100.0,89.88,222.18,High,Peak,96.0,213.61,205.07,101.4,93.1,113.6,0.893
2025-11-02,2025,11,44,6,Sunday,1,OSU Football,1,1,189,3,31,218,31,187,208.12,100.0,6451.72,220,100.0,29.33,208.12,High,Peak,93.8,198.55,186.24,91.3,85.9,111.0,0.823
2025-11-03,2025,11,45,0,Monday,0,,0,0,58,2,162,174,162,12,168.0,100.0,27216.0,220,100.0,123.71,168.0,Medium,High,95.7,157.6,150.82,91.7,87.1,113.8,0.806
2025-11-04,2025,11,45,1,Tuesday,0,,0,0,75,2,145,177,145,32,183.81,100.0,26652.45,220,100.0,121.15,183.81,High,High,92.6,172.07,159.34,84.6,95.1,114.3,0.74
2025-11-05,2025,11,45,2,Wednesday,0,,0,0,174,4,46,197,46,151,177.86,100.0,8181.56,220,100.0,37.19,177.86,High,Peak,94.3,161.33,152.13,84.4,94.0,110.3,0.765
2025-11-06,2025,11,45,3,Thursday,0,,0,0,0,0,220,148,148,0,158.08,67.3,23395.84,148,67.3,106.34,158.08,Low,Moderate,63.5,143.78,91.3,105.6,99.4,109.6,0.964
2025-11-07,2025,11,45,4,Friday,0,,0,0,18,1,202,125,125,0,154.38,61.9,19297.5,143,65.0,87.72,154.38,Low,Moderate,60.6,146.26,88.63,106.6,103.0,108.9,0.979
2025-11-08,2025,11,45,5,Saturday,1,,0,0,35,1,185,136,136,0,165.34,73.5,22486.24,171,77.7,102.21,165.34,Low,Moderate,73.2,147.23,107.77,113.3,107.4,106.2,1.067
2025-11-09,2025,11,45,6,Sunday,1,,0,0,0,0,220,86,86,0,149.36,39.1,12844.96,86,39.1,58.39,149.36,Low,Low,37.6,144.28,54.25,121.1,106.2,103.8,1.167
2025-11-10,2025,11,46,0,Monday,0,,0,0,0,0,220,160,160,0,163.6,72.7,26176.0,160,72.7,118.98,163.6,Low,High,70.0,153.42,107.39,120.9,106.3,107.2,1.128
2025-11-11,2025,11,46,1,Tuesday,0,,0,0,0,0,220,176,176,0,177.45,80.0,31231.2,176,80.0,141.96,177.45,Low,High,76.9,157.41,121.05,125.3,104.9,112.7,1.112
2025-11-12,2025,11,46,2,Wednesday,0,,0,0,44,1,176,169,169,0,188.62,96.0,31876.78,213,96.8,144.89,188.62,Low,High,91.2,181.15,165.21,142.9,113.6,114.7,1.246
2025-11-13,2025,11,46,3,Thursday,0,,0,0,102,3,118,148,118,30,180.13,100.0,21255.34,220,100.0,96.62,180.13,Medium,Moderate,96.8,158.54,153.47,138.6,122.1,113.8,1.218
2025-11-14,2025,11,46,4,Friday,0,,0,0,84,2,136,127,127,0,175.24,93.4,22255.48,211,95.9,101.16,175.24,Low,Moderate,91.5,162.62,148.8,138.9,122.7,112.3,1.237
2025-11-15,2025,11,46,5,Saturday,1,OSU Football,1,1,84,2,136,218,136,82,214.18,100.0,29128.48,220,100.0,132.4,214.18,High,Peak,95.2,193.4,184.12,138.9,126.1,113.1,1.228
2025-11-16,2025,11,46,6,Sunday,1,OSU Football,1,1,140,4,80,218,80,138,223.38,100.0,17870.4,220,100.0,81.23,223.38,High,Peak,92.3,214.76,198.22,138.0,129.6,110.9,1.244
2025-11-17,2025,11,47,0,Monday,0,,0,0,124,2,96,153,96,57,163.46,100.0,15692.16,220,100.0,71.33,163.46,High,Moderate,93.1,152.51,141.99,128.9,124.9,108.1,1.192
2025-11-18,2025,11,47,1,Tuesday,0,,0,0,72,1,148,167,148,19,190.85,100.0,28245.8,220,100.0,128.39,190.85,Medium,High,92.8,171.45,159.11,124.9,125.1,108.7,1.149
2025-11-19,2025,11,47,2,Wednesday,0,,0,0,220,4,0,170,0,170,181.32,0.0,0.0,220,100.0,0.0,181.32,Sold Out,High,96.0,166.93,160.25,100.7,121.8,103.8,0.97
2025-11-20,2025,11,47,3,Thursday,0,,0,0,131,2,89,158,89,69,182.76,100.0,16265.64,220,100.0,73.93,182.76,High,Moderate,95.4,175.22,167.16,96.6,117.6,105.7,0.914
2025-11-21,2025,11,47,4,Friday,0,,0,0,118,2,102,124,102,22,179.84,100.0,18343.68,220,100.0,83.38,179.84,Medium,Moderate,95.9,168.99,162.06,93.0,115.9,107.1,0.868
2025-11-22,2025,11,47,5,Saturday,1,,0,0,0,0,220,117,117,0,169.35,53.2,19813.95,117,53.2,90.06,169.35,Low,Moderate,50.3,149.64,75.27,90.3,114.6,108.6,0.831
2025-11-23,2025,11,47,6,Sunday,1,,0,0,122,2,98,74,74,0,163.6,75.5,12106.4,196,89.1,55.03,163.6,Low,Low,83.3,153.49,127.86,89.4,113.7,108.5,0.824
2025-11-24,2025,11,48,0,Monday,0,,0,0,93,2,127,157,127,30,172.16,100.0,21864.32,220,100.0,99.38,172.16,Medium,Moderate,92.9,165.54,153.79,93.9,111.4,110.3,0.851
2025-11-25,2025,11,48,1,Tuesday,0,,0,0,32,1,188,185,185,0,189.56,98.4,35068.6,217,98.6,159.4,189.56,Low,High,91.5,176.45,161.45,99.1,112.0,113.0,0.877
2025-11-26,2025,11,48,2,Wednesday,0,Thanksgiving Week,1,0,60,1,160,90,90,0,156.64,56.2,14097.6,150,68.2,64.08,156.64,Low,Low,64.4,141.33,91.02,112.0,106.4,110.7,1.012
2025-11-27,2025,11,48,3,Thursday,0,Thanksgiving Week,1,0,80,1,140,81,81,0,150.67,57.9,12204.27,161,73.2,55.47,150.67,Low,Low,69.8,146.06,101.95,110.9,103.7,106.9,1.037
2025-11-28,2025,11,48,4,Friday,0,Thanksgiving Week,1,0,80,1,140,98,98,0,146.75,70.0,14381.5,178,80.9,65.37,146.75,Low,Low,77.1,141.98,109.47,110.3,101.6,108.6,1.016
2025-11-29,2025,11,48,5,Saturday,1,Thanksgiving Week,1,0,0,0,220,99,99,0,148.26,45.0,14677.74,99,45.0,66.72,148.26,Low,Low,42.0,142.34,59.78,107.7,99.0,111.9,0.962
2025-11-30,2025,11,48,6,Sunday,1,Thanksgiving Week,1,0,122,3,98,82,82,0,152.32,83.7,12490.24,204,92.7,56.77,152.32,Low,Low,88.3,143.61,126.81,108.9,99.1,110.7,0.984
2025-12-01,2025,12,49,0,Monday,0,,0,0,127,4,93,106,93,13,149.99,100.0,13949.07,220,100.0,63.4,149.99,Medium,Low,95.8,134.06,128.43,104.0,98.9,110.9,0.938
2025-12-02,2025,12,49,1,Tuesday,0,,0,0,30,1,190,114,114,0,152.33,60.0,17365.62,144,65.5,78.93,152.33,Low,Low,61.7,139.64,86.16,93.9,96.5,113.6,0.827
