RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202507-36009,Lost,Personal Event,Charity Gala,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Third-Party Planner,Low,2024-10-06,2024-11-07,29,2025-07-03,2025-07-04,1,270,44,44,48,0,,1,1,3,0.0,0.0,1,70.3,157.22,156.94,7898.94,0.0,0.0,7898.94,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,7,2,50.4,49.6,0,152.16,142.21,294.37,0.0,142.21,1,0.0,44,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202507-98964,Lost,Professional Services Group,Management Training,Corporate,In-person,Full Package,Legal,Legal,Direct Inquiry,Low,2025-06-03,2025-06-20,9,2025-07-03,2025-07-04,1,30,31,31,34,1,Breakout Room,1,1,8,0.0,0.0,1,60.0,149.9,148.42,5419.89,2237.62,3074.65,10732.16,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,7,4,74.9,25.1,1,158.3,134.51,292.81,219.59,134.51,1,0.0,31,0,0,0,1,1,1,8,0,0,1,Classroom,2,0,1.74,482.89,1321,2652,5499.94,4,0,0,0,50.0,0.85
L-202507-32525,Lost,Senior Adventures,Nature & Wildlife Tour,Corporate,In-person,Rooms Only,Professional Services,Professional Services,Third-Party Planner,Medium,2025-04-16,2025-05-05,13,2025-07-06,2025-07-08,2,81,19,38,20,0,,1,0,6,1.0,26395.95,1,60.8,157.31,155.83,5853.97,0.0,0.0,5853.97,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,7,2,52.6,47.4,0,129.56,150.57,280.13,0.0,150.57,2,47.4,10,19,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202507-89116,Lost,Travel Club International,Culinary Tour Group,SMERF,In-person,Rooms Only,Education,Education,Sales Call,Low,2025-03-05,2025-03-23,14,2025-07-06,2025-07-07,1,123,14,14,15,0,,0,0,4,1.0,56954.47,1,67.1,153.8,152.06,2189.5,0.0,0.0,2189.5,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,7,2,64.2,35.8,1,37.61,146.44,184.05,184.05,146.44,1,0.0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202507-52611,Lost,Insurance Federation,Industry Forum,Association,In-person,Full Package,Healthcare,Healthcare,Website,High,2024-10-20,2024-11-16,20,2025-07-08,2025-07-09,1,261,38,38,49,1,Half Ballroom,1,0,7,0.0,0.0,2,64.7,164.97,150.58,6542.37,2475.25,4458.75,13476.37,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,7,4,55.5,44.5,1,96.95,127.03,223.98,223.98,127.03,1,0.0,38,0,0,0,1,7,3,24,1,0,1,Theater,1,0,1.47,1289.94,671,9184,11862.23,4,0,0,0,0.0,0.41
L-202507-76123,Lost,Service Club,Fraternity/Sorority Reunion,SMERF,In-person,Meeting Only,Association,Association,Third-Party Planner,Low,2025-05-24,2025-06-16,13,2025-07-08,2025-07-09,1,45,0,0,96,1,Half Ballroom,0,0,10,0.0,0.0,4,60.8,158.69,0.0,0.0,2065.27,4265.71,6330.98,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,3,36,1,0,1,Classroom,1,0,1.44,1198.24,1100,2828,5049.75,4,1,0,1,100.0,0.8
L-202507-40999,Lost,Nursing Council,Regional Chapter Meeting,Association,In-person,Full Package,Association,Association,Cvent,Low,2024-09-11,2024-10-11,23,2025-07-10,2025-07-12,2,302,72,144,83,1,Half Ballroom,1,0,7,1.0,15939.54,3,65.7,162.38,151.85,23247.0,5699.94,17435.39,46382.33,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,7,3,67.6,32.4,0,146.86,140.47,287.33,0.0,143.79,2,11.1,64,72,0,0,1,2,1,8,1,0,1,Theater,3,1,2.53,1216.08,222,1892,3930.84,2,0,0,0,100.0,0.69
L-202507-54265,Lost,Dental Association,Awards Gala Weekend,Association,Hybrid,Full Package,Healthcare,Healthcare,Website,High,2024-11-27,2024-12-28,18,2025-07-10,2025-07-13,3,225,53,159,67,1,Half Ballroom,1,1,13,0.0,0.0,4,67.1,153.19,147.47,24641.8,7674.34,18102.09,50418.23,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,7,2,70.0,30.0,0,17.69,149.07,166.76,0.0,149.07,2,9.4,42,53,43,0,2,1,3,24,1,0,1,Classroom,2,0,2.17,1764.81,555,3745,6109.22,5,1,0,1,50.0,0.56
L-202507-44967,Lost,Social Event,Bar/Bat Mitzvah,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Medium,2025-01-21,2025-02-25,23,2025-07-18,2025-07-19,1,178,22,22,25,1,Breakout Room,1,0,12,0.0,0.0,2,63.2,151.2,140.08,3647.58,2811.59,2791.97,9251.14,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,7,2,50.3,49.7,1,42.69,130.71,173.4,173.4,130.71,1,0.0,22,0,0,0,1,4,3,36,0,0,1,Banquet,1,0,1.16,456.38,1228,0,1802.61,0,0,0,0,100.0,0.62
L-202507-66118,Lost,Local School District,Community Service Event,SMERF,In-person,Full Package,Education,Education,Repeat Client,Low,2025-02-14,2025-03-14,21,2025-07-18,2025-07-20,2,154,21,42,23,1,Breakout Room,1,0,7,0.0,0.0,3,64.7,154.16,148.69,6467.09,2551.08,2166.13,11184.3,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,7,2,72.5,27.5,1,87.34,163.73,251.07,251.07,163.73,2,28.6,15,21,0,0,1,2,1,8,0,0,1,Classroom,2,0,1.89,452.64,236,5940,7004.59,5,0,1,1,50.0,0.57
L-202507-99390,Lost,Professional Services Group,Quarterly Business Review,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Sales Call,Medium,2025-05-14,2025-06-01,12,2025-07-18,2025-07-20,2,65,86,172,94,0,,0,0,6,0.0,0.0,4,64.1,152.61,151.9,30572.42,0.0,0.0,30572.42,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,7,4,66.8,33.2,1,111.06,161.8,272.86,249.12,161.8,2,4.7,82,86,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202507-36557,Lost,Pharmaceutical Partners,Performance Review Summit,Corporate,In-person,Full Package,Other,Other,RFP,High,2025-04-18,2025-05-04,9,2025-07-23,2025-07-25,2,96,50,100,68,1,Half Ballroom,1,1,7,0.0,0.0,4,71.2,160.75,162.72,17437.84,5052.61,12935.59,35426.04,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,7,3,61.3,38.7,1,84.4,139.46,223.86,223.86,139.46,2,8.0,46,50,0,0,2,4,2,24,1,0,1,Classroom,1,0,0.6,1720.13,1452,8508,11233.6,3,0,0,0,100.0,0.57
L-202507-98000,Lost,Regional Healthcare System,Product Launch Event,Corporate,Virtual,Full Package,Trade/Manufacturing,Trade/Manufacturing,Cvent,Medium,2025-05-19,2025-06-04,9,2025-07-25,2025-07-26,1,67,32,32,40,1,Breakout Room,1,1,7,0.0,0.0,4,57.6,154.86,148.79,5500.03,2201.18,3166.56,10867.77,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,7,3,53.9,46.1,1,141.2,145.11,286.31,233.02,145.11,1,0.0,32,0,0,0,1,2,1,4,0,0,1,Theater,3,1,2.87,462.89,640,3128,5824.72,4,0,0,0,100.0,1.0
L-202507-81219,Lost,Global Industries,Quarterly Business Review,Corporate,In-person,Full Package,Government,Government,Direct Inquiry,Medium,2025-06-04,2025-06-29,12,2025-07-26,2025-07-28,2,52,57,114,75,1,Half Ballroom,1,0,13,0.0,0.0,4,63.8,157.55,163.23,18150.15,6477.11,15034.38,39661.64,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,7,4,72.5,27.5,1,139.76,125.76,265.52,229.55,125.76,2,1.8,56,57,0,0,1,5,2,8,1,0,1,Classroom,2,0,2.02,1223.54,630,2880,5462.28,1,0,0,0,50.0,0.62
L-202507-72707,Lost,TechCorp Solutions,Innovation Workshop,Corporate,In-person,Full Package,Technology,Technology,Referral,Medium,2025-06-27,2025-07-17,7,2025-07-27,2025-07-29,2,30,67,134,73,1,Half Ballroom,1,1,13,0.0,0.0,1,66.3,163.74,152.63,22323.5,5290.4,11307.6,38921.5,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,7,2,52.6,47.4,0,14.77,132.0,146.77,0.0,132.0,2,16.4,56,67,0,0,1,1,1,8,1,0,1,Classroom,0,0,0.48,1238.51,0,2277,3691.51,3,0,0,0,0.0,0.61
L-202507-40926,Lost,Premier Tours,Culinary Tour Group,Corporate,In-person,Rooms Only,Legal,Legal,Sales Call,High,2025-05-07,2025-05-19,9,2025-07-28,2025-07-29,1,82,38,38,41,0,,1,0,3,0.0,0.0,4,63.8,158.63,153.44,6634.06,0.0,0.0,6634.06,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,7,2,52.5,47.5,1,46.21,130.58,176.79,176.79,130.58,1,0.0,38,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202508-47712,Lost,Financial Services Group,Board of Directors Meeting,Corporate,In-person,Rooms Only,Finance,Finance,RFP,Low,2025-06-11,2025-06-22,7,2025-08-03,2025-08-05,2,53,43,86,47,0,,0,0,4,0.0,0.0,4,72.5,159.83,161.21,14468.88,0.0,0.0,14468.88,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,8,3,52.8,47.2,1,129.18,151.95,281.13,235.57,235.57,2,16.3,36,43,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202508-56405,Lost,Personal Event,Milestone Birthday Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Referral,Medium,2024-10-05,2024-10-31,22,2025-08-11,2025-08-12,1,310,33,33,36,0,,0,0,4,0.0,0.0,1,72.5,158.4,162.99,5219.72,0.0,0.0,5219.72,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,8,3,65.2,34.8,1,133.44,154.59,288.03,191.63,288.03,1,0.0,33,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202508-71609,Lost,Personal Event,Baby Shower Weekend,Wedding/Social,In-person,Meeting Only,Social,Social/Private,RFP,Medium,2025-03-16,2025-04-16,22,2025-08-13,2025-08-14,1,150,0,0,139,1,Grand Ballroom,0,1,9,1.0,74933.24,2,67.0,159.24,0.0,0.0,4543.36,16917.95,21461.31,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,4,2,16,1,0,1,Reception,0,0,0.31,2018.58,0,9472,11725.09,4,1,0,0,0.0,0.58
L-202508-80451,Lost,Professional Engineers Society,Continuing Education Conference,Association,In-person,Full Package,Education,Education,Referral,Low,2025-01-23,2025-02-25,20,2025-08-15,2025-08-18,3,204,68,204,87,1,Half Ballroom,1,0,13,1.0,55025.95,2,69.7,164.19,171.71,31560.7,7209.22,21680.83,60450.75,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,8,3,60.4,39.6,0,154.84,125.21,280.05,0.0,125.21,2,6.2,59,68,59,0,1,2,1,4,1,0,1,Theater,3,1,2.89,1175.03,398,0,1402.89,0,0,0,0,0.0,0.72
L-202508-39878,Lost,Tour Operator Network,Garden Tour Society,Corporate,In-person,Full Package,Other,Other,Referral,Low,2025-06-07,2025-06-26,10,2025-08-18,2025-08-20,2,72,31,62,42,1,Half Ballroom,1,0,9,0.0,0.0,2,76.4,165.19,158.57,10390.57,1518.84,2989.92,14899.33,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,8,4,55.2,44.8,1,148.61,128.96,277.57,176.31,128.96,2,3.2,30,31,0,0,1,2,1,4,1,0,1,Classroom,3,1,2.66,890.02,407,1844,4109.58,2,0,0,0,0.0,0.35
L-202508-78019,Lost,Pharmaceutical Partners,New Hire Orientation,Corporate,Hybrid,Full Package,Healthcare,Healthcare,Repeat Client,High,2025-07-01,2025-07-22,9,2025-08-19,2025-08-20,1,49,31,31,35,1,Breakout Room,1,1,12,0.0,0.0,4,68.1,154.14,158.9,4937.14,2515.95,3476.46,10929.55,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,8,2,53.8,46.2,1,86.28,168.21,254.49,254.49,168.21,1,0.0,31,0,0,0,1,1,1,4,0,0,1,Classroom,3,1,2.66,449.16,41,1440,2234.93,4,0,0,0,100.0,0.88
L-202508-86923,Lost,Energy Solutions,Innovation Workshop,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,Low,2025-06-18,2025-07-06,7,2025-08-25,2025-08-27,2,68,30,60,38,1,Breakout Room,1,0,11,0.0,0.0,4,75.8,163.24,150.38,10519.32,5492.81,6640.13,22652.26,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,8,3,72.4,27.6,1,135.15,152.31,287.46,180.82,152.31,2,26.7,22,30,0,0,1,1,1,8,0,0,1,Theater,2,0,1.74,490.61,446,1623,2782.56,3,0,0,0,50.0,0.95
L-202508-32482,Lost,Retail Corporation,Annual Sales Conference,Corporate,In-person,Meeting Only,Technology,Technology,Sales Call,Medium,2025-05-04,2025-05-22,8,2025-08-27,2025-08-29,2,115,0,0,36,1,Breakout Room,1,0,10,1.0,50445.05,3,75.7,173.6,0.0,0.0,4799.68,5001.79,9801.47,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,4,2,8,0,0,1,Classroom,0,0,0.15,393.19,0,7700,9379.06,5,0,0,0,0.0,0.9
L-202508-89443,Lost,HR Professionals Network,Educational Seminar Series,Association,In-person,Full Package,Other,Other,RFP,Medium,2024-12-10,2025-01-16,25,2025-08-30,2025-09-01,2,263,41,82,57,1,Half Ballroom,1,1,12,0.0,0.0,1,72.6,162.12,152.97,14536.39,3852.69,10589.06,28978.14,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,8,2,56.8,43.2,0,157.21,130.42,287.63,0.0,130.42,2,29.3,29,41,0,0,1,1,2,8,1,0,1,Classroom,3,1,2.91,805.72,380,1032,2654.81,3,0,0,0,50.0,0.47
L-202509-30206,Lost,Global Industries,Quarterly Business Review,Corporate,In-person,Rooms Only,Legal,Legal,Direct Inquiry,Medium,2025-07-18,2025-08-01,8,2025-09-05,2025-09-08,3,49,12,36,13,0,,0,0,6,0.0,0.0,2,82.3,169.2,153.56,5945.35,0.0,0.0,5945.35,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,9,3,65.1,34.9,1,79.91,144.72,224.63,224.63,144.72,2,37.9,1,12,5,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-71604,Lost,Financial Services Group,Strategic Planning Retreat,Corporate,In-person,Rooms Only,Legal,Legal,Sales Call,Medium,2025-05-11,2025-05-22,7,2025-09-09,2025-09-11,2,121,50,100,55,0,,1,0,4,0.0,0.0,1,76.7,173.27,163.43,16692.64,0.0,0.0,16692.64,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,9,3,67.1,32.9,1,129.68,137.85,267.53,172.3,137.85,2,6.0,47,50,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-26569,Lost,TechCorp Solutions,Product Launch Event,Corporate,In-person,Full Package,Legal,Legal,Cvent,High,2025-06-13,2025-07-08,11,2025-09-14,2025-09-15,1,93,37,37,50,1,Half Ballroom,1,0,14,0.0,0.0,4,81.0,161.77,163.8,6007.05,2225.17,4231.76,12463.98,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,9,4,66.7,33.3,1,116.99,127.73,244.72,244.72,127.73,1,0.0,37,0,0,0,1,4,2,16,1,0,1,Classroom,2,0,2.01,1351.22,138,12860,13511.34,5,0,0,0,50.0,0.42
L-202509-97614,Lost,State Medical Association,Annual Member Conference,Association,In-person,Rooms Only,Other,Other,Sales Call,High,2024-11-29,2024-12-20,14,2025-09-14,2025-09-16,2,289,101,202,111,0,,0,0,7,0.0,0.0,1,77.5,166.03,160.15,33706.75,0.0,0.0,33706.75,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,9,2,55.4,44.6,0,9.45,136.2,145.65,0.0,136.2,2,0.0,101,101,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-92714,Lost,Travel Club International,Nature & Wildlife Tour,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,RFP,Low,2025-07-23,2025-08-11,13,2025-09-15,2025-09-17,2,54,25,50,27,0,,1,1,6,0.0,0.0,4,75.2,160.71,166.7,8424.97,0.0,0.0,8424.97,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,9,3,68.6,31.4,1,123.33,127.45,250.78,250.78,130.53,2,20.0,20,25,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-84869,Lost,Real Estate Board,Leadership Institute,Association,In-person,Full Package,Association,Association,Website,Low,2025-01-18,2025-02-20,19,2025-09-18,2025-09-21,3,243,53,159,70,1,Half Ballroom,1,0,14,0.0,0.0,2,77.5,169.17,161.43,25327.19,7363.41,16716.75,49407.35,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,9,2,63.9,36.1,1,25.77,148.45,174.22,174.22,148.45,2,7.1,45,53,45,0,1,1,2,16,1,0,1,Classroom,1,0,1.12,915.6,1235,2120,5052.62,5,1,0,1,0.0,0.58
L-202509-82974,Lost,Technology Innovators,Performance Review Summit,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Referral,Medium,2025-06-26,2025-07-12,10,2025-09-22,2025-09-23,1,88,38,38,41,0,,0,0,6,1.0,47182.78,1,77.9,169.12,165.52,6575.23,0.0,0.0,6575.23,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,9,2,56.7,43.3,0,133.53,133.73,267.26,0.0,133.73,1,0.0,38,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-21835,Lost,Nursing Council,Awards Gala Weekend,Association,In-person,Full Package,Government,Government,Cvent,Medium,2024-11-22,2024-12-25,24,2025-09-23,2025-09-27,4,305,45,180,54,1,Half Ballroom,1,0,9,0.0,0.0,2,77.6,173.3,173.04,31622.82,8812.08,23938.37,64373.27,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,9,2,54.0,46.0,1,96.89,172.39,269.28,172.39,269.28,2,11.9,39,45,39,30,1,1,3,36,1,0,1,Classroom,3,1,2.68,957.69,1126,2824,5677.66,4,0,0,0,100.0,0.45
L-202509-67742,Lost,Youth Athletics,School District Meeting,SMERF,In-person,Rooms Only,Other,Other,Third-Party Planner,Medium,2025-07-25,2025-08-12,15,2025-09-23,2025-09-25,2,60,16,32,17,0,,0,1,3,0.0,0.0,4,81.3,170.88,177.17,5285.31,0.0,0.0,5285.31,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,9,4,69.1,30.9,1,139.09,147.39,286.48,245.92,147.39,2,62.5,6,16,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202509-84925,Lost,Insurance Federation,Regional Chapter Meeting,Association,In-person,Full Package,Healthcare,Healthcare,Repeat Client,High,2025-04-13,2025-05-15,18,2025-09-25,2025-09-26,1,165,27,27,37,1,Breakout Room,1,0,14,1.0,22997.56,4,81.7,173.71,174.01,4836.0,2431.3,3016.2,10283.5,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,9,2,71.6,28.4,1,83.19,156.21,239.4,239.4,156.21,1,0.0,27,0,0,0,1,2,2,8,0,0,1,Classroom,2,0,1.56,565.1,131,5456,6816.53,4,1,1,1,100.0,0.93
L-202510-23122,Lost,Private Individual,Quinceañera Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,High,2024-12-01,2025-01-08,24,2025-10-04,2025-10-05,1,307,18,18,24,1,Breakout Room,1,0,14,1.0,55895.79,4,97.0,210.0,217.23,2923.32,1972.99,2620.74,7517.05,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,10,4,73.3,26.7,1,93.01,140.79,233.8,233.8,140.79,1,0.0,18,0,0,0,1,4,3,12,0,0,1,Banquet,2,0,1.92,407.24,286,2340,4287.3,3,0,0,0,100.0,0.6
L-202510-27115,Lost,Manufacturing Alliance,Annual Sales Conference,Corporate,In-person,Full Package,Finance,Finance,Direct Inquiry,Low,2025-08-07,2025-08-25,7,2025-10-08,2025-10-09,1,62,52,52,64,1,Half Ballroom,1,1,11,1.0,61533.98,3,85.4,171.28,178.81,8491.21,3325.82,5275.36,17092.39,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,10,2,52.8,47.2,0,139.7,137.3,277.0,0.0,137.3,1,0.0,52,0,0,0,1,1,1,8,1,0,1,Theater,2,0,2.08,1102.68,532,1480,3461.74,4,0,0,0,0.0,0.53
L-202510-30632,Lost,Senior Adventures,Bird Watching Tour,SMERF,In-person,Rooms Only,Association,Association,Website,Low,2025-08-24,2025-09-20,20,2025-10-08,2025-10-09,1,45,33,33,36,0,,1,0,7,0.0,0.0,2,85.3,168.3,155.54,5804.18,0.0,0.0,5804.18,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,10,3,50.2,49.8,0,3.04,154.6,157.64,0.0,154.69,1,0.0,33,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202510-80937,Lost,State Medical Association,Leadership Institute,Association,In-person,Meeting Only,Other,Other,Third-Party Planner,High,2025-02-01,2025-03-04,22,2025-10-08,2025-10-10,2,249,0,0,33,1,Breakout Room,1,0,9,0.0,0.0,1,82.7,180.91,0.0,0.0,4754.24,5740.38,10494.62,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,10,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,0,0,1,Classroom,3,1,2.97,424.17,1283,693,2792.85,3,0,0,0,100.0,0.82
L-202510-23292,Lost,Family Celebration,Charity Gala,Wedding/Social,In-person,Full Package,Social,Social/Private,Website,Low,2024-12-20,2025-02-03,34,2025-10-09,2025-10-10,1,293,32,32,43,1,Half Ballroom,1,0,11,0.0,0.0,1,87.8,167.55,168.88,5195.21,3056.68,4702.43,12954.32,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,10,3,59.9,40.1,1,90.37,147.19,237.56,237.56,147.19,1,0.0,32,0,0,0,1,2,1,8,1,0,1,Reception,2,0,2.25,1021.52,722,2328,5251.93,2,0,0,0,100.0,0.36
L-202510-50762,Lost,Regional Healthcare System,Product Launch Event,Corporate,In-person,Full Package,Healthcare,Healthcare,Sales Call,Medium,2025-07-23,2025-08-13,12,2025-10-11,2025-10-12,1,80,42,42,54,1,Half Ballroom,1,0,9,0.0,0.0,1,87.4,170.89,156.59,6903.93,2609.95,4315.92,13829.8,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,10,2,51.9,48.1,0,21.77,136.25,158.02,0.0,136.25,1,0.0,42,0,0,0,1,3,2,16,1,0,1,Theater,1,0,1.08,1358.1,1410,4272,7975.62,2,0,0,0,0.0,0.45
L-202510-62609,Lost,Nonprofit Foundation,Faith-Based Conference,SMERF,In-person,Full Package,SMERF,SMERF,Repeat Client,Low,2025-08-27,2025-09-28,20,2025-10-11,2025-10-12,1,45,55,55,72,1,Half Ballroom,1,1,12,0.0,0.0,3,87.3,170.36,155.01,8543.25,2062.42,2632.87,13238.54,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,10,4,51.7,48.3,1,115.85,150.89,266.74,250.11,150.89,1,0.0,55,0,0,0,1,2,2,8,1,0,1,Theater,3,1,2.98,1176.15,455,372,5120.02,1,0,0,0,50.0,0.6
L-202510-67224,Lost,Family Celebration,Charity Gala,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,Low,2024-11-25,2025-01-08,33,2025-10-12,2025-10-14,2,321,14,28,17,1,Breakout Room,1,0,11,1.0,71364.04,2,79.8,174.11,170.89,4805.99,3847.57,4573.94,13227.5,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,10,2,64.7,35.3,1,59.61,137.69,197.3,197.3,137.69,2,50.0,7,14,0,0,1,2,2,16,0,0,1,Reception,1,0,1.18,378.52,1280,990,2831.21,1,0,0,0,100.0,0.42
L-202510-78738,Lost,Social Event,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Medium,2025-05-15,2025-06-17,20,2025-10-12,2025-10-13,1,150,37,37,46,1,Half Ballroom,1,0,13,0.0,0.0,4,81.9,177.13,167.13,5867.52,2585.04,4682.78,13135.34,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,10,3,53.7,46.3,1,109.48,165.56,275.04,174.57,275.04,1,0.0,37,0,0,0,1,2,3,24,1,0,1,Banquet,3,1,2.57,823.52,842,0,2841.23,0,0,0,0,50.0,0.38
