geoid,lat,lon,mean_sign_post,local_moran_I,quadrant,p_approx
5103180,37.12012,-80.55915,1.000,0.5819,HH,0.0000
5103240,37.53140,-77.47601,1.000,0.5819,HH,0.0000
5103270,37.94289,-76.73056,1.000,0.5819,HH,0.0000
5103300,37.27846,-79.95817,1.000,0.5819,HH,0.0000
5103330,37.33079,-80.19124,1.000,0.5819,HH,0.0000
5103370,37.81452,-79.44775,1.000,0.5819,HH,0.0000
5103390,38.50761,-78.88533,1.000,0.5819,HH,0.0000
5103420,36.93342,-82.09593,1.000,0.5819,HH,0.0000
5103460,37.28533,-80.05524,1.000,0.5819,HH,0.0000
5103510,38.85620,-78.57399,1.000,0.5819,HH,0.0000
5103520,36.84232,-81.53979,1.000,0.5819,HH,0.0000
5103600,36.72007,-77.10381,1.000,0.5819,HH,0.0000
5103640,38.18243,-77.65723,1.000,0.5819,HH,0.0000
5103660,38.40438,-77.46723,1.000,0.5819,HH,0.0000
5103690,38.15798,-79.06188,1.000,0.5819,HH,0.0000
5103810,37.12539,-81.56292,1.000,0.5819,HH,0.0000
5103840,36.77953,-76.02914,1.000,0.5819,HH,0.0000
5103870,38.90822,-78.20759,1.000,0.5819,HH,0.0000
5103900,36.74781,-81.95032,1.000,0.5819,HH,0.0000
5103980,38.10931,-76.80393,1.000,0.5819,HH,0.0000
5104050,39.17387,-78.17636,1.000,0.5819,HH,0.0000
5104080,36.97456,-82.62156,1.000,0.5819,HH,0.0000
5104150,37.19806,-76.39385,1.000,0.5819,HH,0.0000
5300001,47.23985,-121.68359,0.333,0.0048,LL,0.0000
5300003,46.18592,-122.65868,0.333,0.0048,LL,0.0000
5300240,48.22373,-122.05690,0.333,0.0048,LL,0.0000
5300330,47.64249,-122.50776,0.333,0.0048,LL,0.0000
5300390,47.60791,-122.17211,0.333,0.0048,LL,0.0000
5300480,47.03105,-122.38074,0.333,0.0048,LL,0.0000
5300780,48.55984,-122.42971,0.333,0.0048,LL,0.0000
5300810,45.64664,-122.36997,0.333,0.0048,LL,0.0000
5300950,47.68909,-120.91765,0.333,0.0048,LL,0.0000
5300960,47.52592,-120.46995,0.333,0.0048,LL,0.0000
5301110,47.63344,-117.15727,0.333,0.0048,LL,0.0000
5301140,46.73329,-122.93325,0.333,0.0048,LL,0.0000
5301200,47.97564,-120.31108,0.333,0.0048,LL,0.0000
5301230,47.43932,-117.60871,0.333,0.0048,LL,0.0000
5301290,47.96145,-122.71541,0.333,0.0048,LL,0.0000
5301440,46.82116,-117.43395,0.333,0.0048,LL,0.0000
5301470,46.03064,-118.44016,0.333,0.0048,LL,0.0000
5301590,46.16771,-118.89978,0.333,0.0048,LL,0.0000
5301630,48.56626,-117.77193,0.333,0.0048,LL,0.0000
5301660,48.64593,-121.29178,0.333,0.0048,LL,0.0000
5302010,47.71171,-118.16847,0.333,0.0048,LL,0.0000
5302130,47.23576,-122.15645,0.333,0.0048,LL,0.0000
5302280,47.75721,-117.12934,0.333,0.0048,LL,0.0000
5302370,46.91135,-122.14341,0.333,0.0048,LL,0.0000
5302460,47.03760,-120.58750,0.333,0.0048,LL,0.0000
5302670,47.94483,-122.21165,0.333,0.0048,LL,0.0000
5302700,45.64749,-122.50801,0.333,0.0048,LL,0.0000
5302820,47.32358,-122.33189,0.333,0.0048,LL,0.0000
5302850,48.81373,-122.67689,0.333,0.0048,LL,0.0000
5302880,47.24868,-122.33569,0.333,0.0048,LL,0.0000
5302910,45.99886,-119.14558,0.333,0.0048,LL,0.0000
5302940,47.15239,-122.39943,0.333,0.0048,LL,0.0000
5302970,47.51009,-117.18039,0.333,0.0048,LL,0.0000
5303180,46.19999,-120.22741,0.333,0.0048,LL,0.0000
5303210,48.05496,-121.56561,0.333,0.0048,LL,0.0000
5303330,47.09957,-123.02165,0.333,0.0048,LL,0.0000
5303510,46.64950,-120.81687,0.333,0.0048,LL,0.0000
5303750,47.52015,-122.02471,0.333,0.0048,LL,0.0000
5303810,46.11171,-122.56959,0.333,0.0048,LL,0.0000
5303930,46.07882,-119.25525,0.333,0.0048,LL,0.0000
5303960,47.38044,-122.15466,0.333,0.0048,LL,0.0000
5303990,48.59884,-118.21372,0.333,0.0048,LL,0.0000
5304200,48.02020,-122.08045,0.333,0.0048,LL,0.0000
5304230,47.67792,-122.11534,0.333,0.0048,LL,0.0000
5304260,48.14878,-122.24589,0.333,0.0048,LL,0.0000
5304470,46.23564,-123.09139,0.333,0.0048,LL,0.0000
5304560,47.71351,-121.83208,0.333,0.0048,LL,0.0000
5304620,48.95223,-122.47438,0.333,0.0048,LL,0.0000
5304740,48.07580,-120.28990,0.333,0.0048,LL,0.0000
5304920,47.82066,-117.32105,0.333,0.0048,LL,0.0000
5304950,47.57797,-117.70261,0.333,0.0048,LL,0.0000
5304980,47.56582,-122.22984,0.333,0.0048,LL,0.0000
5305130,47.83010,-121.97372,0.333,0.0048,LL,0.0000
5305310,48.84626,-121.98388,0.333,0.0048,LL,0.0000
5305370,46.55337,-120.22107,0.333,0.0048,LL,0.0000
5305400,48.41802,-122.35911,0.333,0.0048,LL,0.0000
5305430,47.93310,-122.30156,0.333,0.0048,LL,0.0000
5305460,46.79277,-121.22615,0.333,0.0048,LL,0.0000
5305640,47.84050,-117.62744,0.333,0.0048,LL,0.0000
5305670,48.92052,-121.55629,0.333,0.0048,LL,0.0000
5305700,47.10543,-124.16450,0.333,0.0048,LL,0.0000
5305850,47.06918,-122.77601,0.333,0.0048,LL,0.0000
5305910,47.77256,-122.15722,0.333,0.0048,LL,0.0000
5306450,47.05141,-122.15324,0.333,0.0048,LL,0.0000
5306690,47.29095,-122.69167,0.333,0.0048,LL,0.0000
5306840,48.12749,-122.84503,0.333,0.0048,LL,0.0000
5306900,46.21389,-119.73857,0.333,0.0048,LL,0.0000
5306930,46.71576,-117.20825,0.333,0.0048,LL,0.0000
5306960,47.17140,-122.30106,0.333,0.0048,LL,0.0000
5307020,47.94160,-124.34384,0.333,0.0048,LL,0.0000
5307110,46.86349,-122.69993,0.333,0.0048,LL,0.0000
5307440,47.97107,-117.27190,0.333,0.0048,LL,0.0000
5307470,46.81866,-123.10193,0.333,0.0048,LL,0.0000
5307710,47.61934,-122.35154,0.333,0.0048,LL,0.0000
5307740,48.49768,-122.08399,0.333,0.0048,LL,0.0000
5307770,46.68478,-120.27533,0.333,0.0048,LL,0.0000
5307830,48.09236,-123.11042,0.333,0.0048,LL,0.0000
5307920,47.75684,-122.34972,0.333,0.0048,LL,0.0000
5308020,47.94843,-122.02901,0.333,0.0048,LL,0.0000
5308040,47.49823,-121.65229,0.333,0.0048,LL,0.0000
5308160,47.48729,-122.64746,0.333,0.0048,LL,0.0000
5308250,47.66299,-117.39965,0.333,0.0048,LL,0.0000
5308340,48.20016,-122.37492,0.333,0.0048,LL,0.0000
5308610,47.17878,-122.20620,0.333,0.0048,LL,0.0000
5308670,46.39088,-119.99581,0.333,0.0048,LL,0.0000
5308760,47.39378,-121.92490,0.333,0.0048,LL,0.0000
5308820,46.83344,-122.79532,0.333,0.0048,LL,0.0000
5308970,46.22728,-120.43338,0.333,0.0048,LL,0.0000
5309100,46.95734,-122.97338,0.333,0.0048,LL,0.0000
5309150,46.55443,-120.49207,0.333,0.0048,LL,0.0000
5309180,47.21566,-122.55355,0.333,0.0048,LL,0.0000
5309330,46.27244,-123.36538,0.333,0.0048,LL,0.0000
5309360,46.72984,-119.71603,0.333,0.0048,LL,0.0000
5309480,46.45580,-120.53914,0.333,0.0048,LL,0.0000
5309660,47.38404,-120.35236,0.333,0.0048,LL,0.0000
5309690,47.69401,-117.27878,0.333,0.0048,LL,0.0000
5309720,46.54119,-121.01717,0.333,0.0048,LL,0.0000
5309780,47.05588,-121.72767,0.333,0.0048,LL,0.0000
5310110,46.58931,-120.52706,0.333,0.0048,LL,0.0000
5310140,46.86948,-122.51464,0.333,0.0048,LL,0.0000
5310170,46.44976,-120.23427,0.333,0.0048,LL,0.0000
5500013,43.09125,-88.38392,1.000,0.5819,HH,0.0000
5500016,44.28474,-91.17440,1.000,0.3438,HH,0.0000
5500017,42.92504,-90.95914,1.000,0.5819,HH,0.0000
5500030,44.96753,-90.28227,1.000,0.5819,HH,0.0000
5500052,42.51627,-88.16214,1.000,0.5819,HH,0.0000
5500058,45.92820,-90.20135,1.000,0.5819,HH,0.0000
5500060,43.97479,-89.78572,1.000,0.5819,HH,0.0000
5500061,45.31378,-91.57163,0.333,0.0192,LL,0.0000
5500075,43.35157,-88.48799,1.000,0.5819,HH,0.0000
5500150,44.62433,-87.49568,1.000,0.5819,HH,0.0000
5500210,44.48606,-90.90938,1.000,0.4232,HH,0.0000
5500270,44.79987,-91.40083,0.333,0.0048,LL,0.0000
5500300,45.32022,-92.39985,-0.333,0.8126,LL,0.0000
5500390,44.27941,-88.41256,1.000,0.5819,HH,0.0000
5500420,44.24858,-91.53100,0.333,-0.0096,LH,0.0000
5500540,44.48674,-88.08562,1.000,0.5819,HH,0.0000
5500600,44.60748,-89.97934,1.000,0.5819,HH,0.0000
5500720,44.95641,-92.31827,-0.333,0.8126,LL,0.0000
5500750,45.49058,-92.43549,-0.333,0.8126,LL,0.0000
5500780,43.91066,-90.96157,1.000,0.5819,HH,0.0000
5500810,43.47828,-89.74593,1.000,0.5819,HH,0.0000
5500840,42.98427,-89.91403,1.000,0.5819,HH,0.0000
5500870,45.34600,-91.87061,-0.333,0.6251,LL,0.0000
5500960,43.46393,-88.84319,1.000,0.5819,HH,0.0000
5500990,42.86271,-89.52567,1.000,0.5819,HH,0.0000
5501020,42.74536,-90.30524,1.000,0.5819,HH,0.0000
5501050,42.52203,-89.02030,1.000,0.5819,HH,0.0000
5501080,42.56901,-89.08967,1.000,0.5819,HH,0.0000
5501140,43.99772,-88.96680,1.000,0.5819,HH,0.0000
5501230,43.15272,-89.75375,1.000,0.5819,HH,0.0000
5501260,44.28768,-90.77256,1.000,0.5819,HH,0.0000
5501310,42.82499,-89.90329,1.000,0.5819,HH,0.0000
5501350,45.11487,-91.49150,0.333,0.0048,LL,0.0000
5501470,44.70066,-88.45694,1.000,0.5819,HH,0.0000
5501500,43.14140,-90.72183,1.000,0.5819,HH,0.0000
5501590,45.07319,-91.99091,-0.333,0.8126,LL,0.0000
5501680,44.18430,-88.07889,1.000,0.5819,HH,0.0000
5501710,42.53604,-88.00528,1.000,0.5819,HH,0.0000
5501740,42.59181,-89.38586,1.000,0.5819,HH,0.0000
5501770,43.06241,-88.11995,1.000,0.5819,HH,0.0000
5501800,43.17433,-87.97496,1.000,0.5819,HH,0.0000
5501830,45.51991,-91.28952,0.333,0.0048,LL,0.0000
5501890,42.67836,-88.26631,1.000,0.5819,HH,0.0000
5502040,44.96998,-91.14949,1.000,0.2645,HH,0.0000
5502100,42.98441,-89.02884,1.000,0.5819,HH,0.0000
5502130,45.41270,-91.67425,0.333,0.0409,LL,0.0000
5502160,43.66324,-88.27127,1.000,0.5819,HH,0.0000
5502340,43.76551,-90.79396,1.000,0.5819,HH,0.0000
5502430,43.55096,-87.83900,1.000,0.5819,HH,0.0000
5502460,43.31593,-88.01539,1.000,0.5819,HH,0.0000
5502520,44.02608,-88.17631,1.000,0.5819,HH,0.0000
5502550,44.96973,-91.39194,0.333,0.0048,LL,0.0000
5502610,45.22860,-92.23010,-0.333,0.8126,LL,0.0000
5502640,42.57758,-88.87708,1.000,0.5819,HH,0.0000
5502670,44.59954,-88.72892,1.000,0.5819,HH,0.0000
5502700,44.18182,-91.71402,-0.333,0.2500,LL,0.0000
5502730,44.91152,-90.31316,1.000,0.5819,HH,0.0000
5502760,45.10663,-88.09072,1.000,0.5819,HH,0.0000
5502790,45.06192,-91.74850,-0.333,0.4376,LL,0.0000
5502820,43.32670,-89.05715,1.000,0.5819,HH,0.0000
5502880,45.14376,-91.15370,1.000,0.2645,HH,0.0000
5502910,45.73402,-88.88458,1.000,0.5819,HH,0.0000
5502970,45.28078,-88.08016,1.000,0.5819,HH,0.0000
5503030,42.62097,-90.49444,1.000,0.5819,HH,0.0000
5503060,42.94671,-87.86402,1.000,0.5819,HH,0.0000
5503090,45.56665,-92.04724,-0.333,0.7189,LL,0.0000
5503150,42.70077,-90.08854,1.000,0.5819,HH,0.0000
5503180,43.25194,-89.32447,1.000,0.5819,HH,0.0000
5503210,44.37884,-88.01872,1.000,0.5819,HH,0.0000
5503240,43.48422,-91.13624,1.000,0.5025,HH,0.0000
5503270,43.06524,-89.08295,1.000,0.5819,HH,0.0000
5503510,43.00084,-88.43340,1.000,0.5819,HH,0.0000
5503640,42.63025,-88.69548,1.000,0.5819,HH,0.0000
5503660,44.35580,-87.82939,1.000,0.5819,HH,0.0000
5503690,43.00868,-90.12331,1.000,0.5819,HH,0.0000
5503840,44.61287,-91.92461,-0.333,0.5313,LL,0.0000
5503860,46.01732,-89.36327,1.000,0.5819,HH,0.0000
5504020,42.78800,-88.42469,1.000,0.5819,HH,0.0000
5504050,44.75198,-91.51500,0.333,0.0264,LL,0.0000
5504080,44.91195,-89.98236,1.000,0.5819,HH,0.0000
5504110,42.83932,-89.09299,1.000,0.5819,HH,0.0000
5504200,44.55492,-91.42539,0.333,-0.0024,LH,0.0000
5504230,44.84604,-91.70110,-0.333,0.3438,LL,0.0000
5504260,43.83259,-88.04367,1.000,0.5819,HH,0.0000
5504290,42.70105,-88.53236,1.000,0.5819,HH,0.0000
5504320,44.67800,-92.45267,-0.333,0.8126,LL,0.0000
5504380,43.78016,-90.31808,1.000,0.5819,HH,0.0000
5504440,42.76123,-89.26786,1.000,0.5819,HH,0.0000
5504500,44.78078,-91.26500,0.333,-0.0096,LH,0.0000
5504530,43.41742,-89.05550,1.000,0.5819,HH,0.0000
5504590,42.97797,-90.63712,1.000,0.5819,HH,0.0000
5504620,45.96877,-89.87901,1.000,0.5819,HH,0.0000
5504650,45.87183,-88.40699,1.000,0.5819,HH,0.0000
5504680,43.77402,-88.39183,1.000,0.5819,HH,0.0000
5504740,42.91239,-88.85666,1.000,0.5819,HH,0.0000
5504770,43.17348,-87.93385,1.000,0.5819,HH,0.0000
5504800,43.16548,-87.89752,1.000,0.5819,HH,0.0000
5504830,42.88506,-88.01595,1.000,0.5819,HH,0.0000
5504860,45.68679,-92.38740,-0.333,0.8126,LL,0.0000
5504920,44.38226,-88.30736,1.000,0.5819,HH,0.0000
5504960,44.09799,-91.34577,0.333,-0.0240,LH,0.0000
5505130,42.52700,-88.35134,1.000,0.5819,HH,0.0000
5505160,43.24338,-88.14973,1.000,0.5819,HH,0.0000
5505220,45.17576,-87.17243,1.000,0.5819,HH,0.0000
5505280,45.22068,-90.74307,1.000,0.5025,HH,0.0000
5505460,43.13048,-87.92779,1.000,0.5819,HH,0.0000
5505520,45.06749,-92.20883,-0.333,0.8126,LL,0.0000
5505610,43.32230,-87.92759,1.000,0.5819,HH,0.0000
5505670,45.76472,-92.66427,-0.333,0.8126,LL,0.0000
5505730,42.57126,-89.93144,1.000,0.5819,HH,0.0000
5505820,44.51348,-87.94164,1.000,0.5819,HH,0.0000
5505910,42.93999,-88.00086,1.000,0.5819,HH,0.0000
5505940,42.95952,-87.98094,1.000,0.5819,HH,0.0000
5505970,44.76335,-90.66921,1.000,0.5819,HH,0.0000
5506000,42.95063,-88.05095,1.000,0.5819,HH,0.0000
5506030,43.13982,-88.19445,1.000,0.5819,HH,0.0000
5506060,44.98057,-92.50367,-0.333,0.8126,LL,0.0000
5506090,43.30875,-88.38219,1.000,0.5819,HH,0.0000
5506140,43.08619,-88.33620,1.000,0.5819,HH,0.0000
5506300,42.54595,-90.53535,1.000,0.5819,HH,0.0000
5506480,43.63315,-90.42569,1.000,0.5819,HH,0.0000
5506540,43.97652,-91.26124,1.000,0.3438,HH,0.0000
5506570,43.45720,-88.65263,1.000,0.5819,HH,0.0000
5506600,44.32644,-88.55932,1.000,0.5819,HH,0.0000
5506630,44.61142,-88.07464,1.000,0.5819,HH,0.0000
5506660,43.85560,-87.83182,1.000,0.5819,HH,0.0000
5506690,44.99628,-92.70393,-0.333,0.8126,LL,0.0000
5506840,44.53111,-89.13052,1.000,0.5819,HH,0.0000
5506870,42.93657,-90.41547,1.000,0.5819,HH,0.0000
5507020,42.65938,-89.03414,1.000,0.5819,HH,0.0000
5507050,43.00017,-88.75315,1.000,0.5819,HH,0.0000
5507170,43.09007,-88.72519,1.000,0.5819,HH,0.0000
5507260,43.35426,-88.76013,1.000,0.5819,HH,0.0000
5507290,44.25550,-88.25110,1.000,0.5819,HH,0.0000
5507320,42.58038,-87.88342,1.000,0.5819,HH,0.0000
5507380,43.53052,-88.20929,1.000,0.5819,HH,0.0000
5507410,44.42464,-87.58825,1.000,0.5819,HH,0.0000
5507440,43.91897,-87.92993,1.000,0.5819,HH,0.0000
5507470,44.24193,-88.33249,1.000,0.5819,HH,0.0000
5507500,43.72313,-87.78701,1.000,0.5819,HH,0.0000
5507590,45.50261,-91.11419,0.333,-0.0096,LH,0.0000
5507620,42.60038,-88.40183,1.000,0.5819,HH,0.0000
5507770,42.84620,-90.75217,1.000,0.5819,HH,0.0000
5507860,44.95457,-88.03340,1.000,0.5819,HH,0.0000
5508130,43.11257,-88.27029,1.000,0.5819,HH,0.0000
5508160,44.28432,-88.31659,1.000,0.5819,HH,0.0000
5508190,43.30888,-89.53161,1.000,0.5819,HH,0.0000
5508220,43.57369,-88.44687,1.000,0.5819,HH,0.0000
5508250,44.74778,-90.46641,1.000,0.5819,HH,0.0000
5508340,44.56008,-87.70446,1.000,0.5819,HH,0.0000
5508520,43.06966,-89.39420,1.000,0.5819,HH,0.0000
5508550,44.48654,-88.93041,1.000,0.5819,HH,0.0000
5508610,44.08277,-87.71395,1.000,0.5819,HH,0.0000
5508640,46.56114,-91.67875,0.333,0.0625,LL,0.0000
5508670,44.92575,-89.83502,1.000,0.5819,HH,0.0000
5508700,45.12022,-87.73519,1.000,0.5819,HH,0.0000
5508730,44.67194,-88.91299,1.000,0.5819,HH,0.0000
5508760,43.71255,-89.04349,1.000,0.5819,HH,0.0000
5508790,43.13861,-89.08334,1.000,0.5819,HH,0.0000
5508820,44.63725,-90.19521,1.000,0.5819,HH,0.0000
5508880,43.52610,-88.56191,1.000,0.5819,HH,0.0000
5509000,44.09306,-91.05140,1.000,0.5025,HH,0.0000
5509030,44.21906,-88.43309,1.000,0.5819,HH,0.0000
5509060,43.16058,-88.11034,1.000,0.5819,HH,0.0000
5509070,44.99130,-88.66925,1.000,0.5819,HH,0.0000
5509090,44.86254,-91.93455,-0.333,0.7189,LL,0.0000
5509130,43.23492,-87.98266,1.000,0.5819,HH,0.0000
5509240,43.12300,-88.35711,1.000,0.5819,HH,0.0000
5509300,43.17837,-88.35565,1.000,0.5819,HH,0.0000
5509360,43.15662,-88.29938,1.000,0.5819,HH,0.0000
5509390,43.15444,-88.40617,1.000,0.5819,HH,0.0000
5509510,43.11470,-89.58264,1.000,0.5819,HH,0.0000
5509570,42.75012,-88.92571,1.000,0.5819,HH,0.0000
5509660,42.85107,-90.14973,1.000,0.5819,HH,0.0000
5509690,45.79126,-89.83505,1.000,0.5819,HH,0.0000
5509720,46.19495,-91.79856,-0.333,0.7189,LL,0.0000
5509780,44.57575,-91.68129,0.333,0.0192,LL,0.0000
5509840,42.60028,-89.67513,1.000,0.5819,HH,0.0000
5509870,43.74941,-89.32305,1.000,0.5819,HH,0.0000
5509960,44.76682,-89.68447,1.000,0.5819,HH,0.0000
5509990,42.98217,-89.73482,1.000,0.5819,HH,0.0000
5510060,42.90321,-88.32749,1.000,0.5819,HH,0.0000
5510140,43.19744,-90.47478,1.000,0.5819,HH,0.0000
5510170,42.87136,-88.13432,1.000,0.5819,HH,0.0000
5510230,44.09492,-90.12636,1.000,0.5819,HH,0.0000
5510320,44.18603,-88.52194,1.000,0.5819,HH,0.0000
5510380,44.21970,-89.89692,1.000,0.5819,HH,0.0000
5510470,42.97273,-88.13098,1.000,0.5819,HH,0.0000
5510500,42.83106,-89.67941,1.000,0.5819,HH,0.0000
5510530,43.90071,-88.18574,1.000,0.5819,HH,0.0000
5510560,43.89810,-90.20070,1.000,0.5819,HH,0.0000
5510590,44.36634,-88.74922,1.000,0.5819,HH,0.0000
5510620,45.12486,-92.48983,-0.333,0.8126,LL,0.0000
5510740,43.82842,-88.51379,1.000,0.5819,HH,0.0000
5510770,43.78898,-90.57742,1.000,0.5819,HH,0.0000
5510830,42.87951,-87.90768,1.000,0.5819,HH,0.0000
5510860,43.69184,-88.55132,1.000,0.5819,HH,0.0000
5510890,43.13639,-88.50981,1.000,0.5819,HH,0.0000
5510920,44.86927,-87.93759,1.000,0.5819,HH,0.0000
5510950,44.86531,-88.13690,1.000,0.5819,HH,0.0000
5510980,44.02685,-88.76024,1.000,0.5819,HH,0.0000
5511010,43.88630,-91.19689,1.000,0.4232,HH,0.0000
5511070,43.64140,-87.84521,1.000,0.5819,HH,0.0000
5511130,42.61356,-89.22098,1.000,0.5819,HH,0.0000
5511160,45.27485,-92.64176,-0.333,0.8126,LL,0.0000
5511190,43.98040,-88.58247,1.000,0.5819,HH,0.0000
5511220,44.69538,-90.94648,1.000,0.4232,HH,0.0000
5511310,44.96988,-90.57811,1.000,0.5819,HH,0.0000
5511350,42.89217,-88.56501,1.000,0.5819,HH,0.0000
5511370,43.55952,-89.28906,1.000,0.5819,HH,0.0000
5511400,42.61663,-88.01322,1.000,0.5819,HH,0.0000
5511610,45.03822,-87.80293,1.000,0.5819,HH,0.0000
5511640,43.08102,-88.24510,1.000,0.5819,HH,0.0000
5511790,44.39351,-90.27687,1.000,0.5819,HH,0.0000
5511820,44.19290,-89.53796,1.000,0.5819,HH,0.0000
5511850,42.74416,-90.51822,1.000,0.5819,HH,0.0000
5511940,43.73586,-88.03355,1.000,0.5819,HH,0.0000
5511970,44.35352,-89.96952,1.000,0.5819,HH,0.0000
5512000,43.40900,-87.89607,1.000,0.5819,HH,0.0000
5512060,43.57076,-89.51412,1.000,0.5819,HH,0.0000
5512120,43.39063,-89.39215,1.000,0.5819,HH,0.0000
5512150,43.10159,-91.10202,1.000,0.5819,HH,0.0000
5512240,44.74578,-92.68935,-0.333,0.8126,LL,0.0000
5512330,44.67660,-88.22212,1.000,0.5819,HH,0.0000
5512360,42.74734,-87.86968,1.000,0.5819,HH,0.0000
5512390,42.54192,-88.27214,1.000,0.5819,HH,0.0000
5512450,43.56452,-87.99097,1.000,0.5819,HH,0.0000
5512540,43.48833,-90.64290,1.000,0.5819,HH,0.0000
5512660,43.51798,-90.00663,1.000,0.5819,HH,0.0000
5512690,44.18284,-87.91083,1.000,0.5819,HH,0.0000
5512720,45.63524,-89.46410,1.000,0.5819,HH,0.0000
5512810,45.55937,-91.71738,-0.333,0.5313,LL,0.0000
5512960,43.37384,-90.46563,1.000,0.5819,HH,0.0000
5512990,43.43060,-89.21250,1.000,0.5819,HH,0.0000
5513050,44.85974,-92.58954,-0.333,0.8126,LL,0.0000
5513100,43.78759,-88.66349,1.000,0.5819,HH,0.0000
5513140,44.65291,-89.33798,1.000,0.5819,HH,0.0000
5513170,44.91684,-89.47188,1.000,0.5819,HH,0.0000
5513230,45.50577,-92.66213,-0.333,0.8126,LL,0.0000
5513260,42.97097,-87.87170,1.000,0.5819,HH,0.0000
5513350,42.54043,-88.08610,1.000,0.5819,HH,0.0000
5513410,43.29934,-89.78698,1.000,0.5819,HH,0.0000
5513500,44.92989,-87.28307,1.000,0.5819,HH,0.0000
5513530,44.51062,-88.35638,1.000,0.5819,HH,0.0000
5513620,44.76914,-88.62514,1.000,0.5819,HH,0.0000
5513650,43.79039,-87.74700,1.000,0.5819,HH,0.0000
5513680,43.72124,-87.87033,1.000,0.5819,HH,0.0000
5513710,45.71771,-91.98416,-0.333,0.7189,LL,0.0000
5513770,44.47129,-88.56552,1.000,0.5819,HH,0.0000
5513800,43.09134,-87.88665,1.000,0.5819,HH,0.0000
5513860,42.54286,-88.14630,1.000,0.5819,HH,0.0000
5513950,43.36558,-88.28878,1.000,0.5819,HH,0.0000
5513980,46.37554,-91.84415,-0.333,0.7189,LL,0.0000
5514040,42.91264,-87.86231,1.000,0.5819,HH,0.0000
5514130,44.78023,-87.52952,1.000,0.5819,HH,0.0000
5514160,44.00259,-90.78058,1.000,0.5819,HH,0.0000
5514190,44.75601,-90.28559,1.000,0.5819,HH,0.0000
5514220,45.90647,-91.86579,-0.333,0.7189,LL,0.0000
5514340,44.84164,-92.25061,-0.333,0.8126,LL,0.0000
5514430,44.96237,-90.95332,1.000,0.5025,HH,0.0000
5514490,44.54294,-89.60343,1.000,0.5819,HH,0.0000
5514550,42.92826,-89.21524,1.000,0.5819,HH,0.0000
5514580,44.81216,-90.07061,1.000,0.5819,HH,0.0000
5514610,44.82858,-87.36631,1.000,0.5819,HH,0.0000
5514640,43.18661,-89.20693,1.000,0.5819,HH,0.0000
5514670,46.52599,-92.11621,-0.333,0.7189,LL,0.0000
5514820,44.91703,-90.79144,1.000,0.5819,HH,0.0000
5514850,45.75423,-89.21376,1.000,0.5819,HH,0.0000
5514910,44.06362,-90.42936,1.000,0.5819,HH,0.0000
5514940,45.50453,-89.74646,1.000,0.5819,HH,0.0000
5514970,45.48074,-90.85857,1.000,0.4232,HH,0.0000
5515060,45.42274,-92.14403,-0.333,0.8126,LL,0.0000
5515090,42.51669,-88.25597,1.000,0.5819,HH,0.0000
5515180,42.68693,-88.04870,1.000,0.5819,HH,0.0000
5515330,42.97892,-89.53712,1.000,0.5819,HH,0.0000
5515360,43.53459,-90.94757,1.000,0.5025,HH,0.0000
5515390,45.40995,-88.54873,1.000,0.5819,HH,0.0000
5515450,42.51853,-88.62841,1.000,0.5819,HH,0.0000
5515660,42.77142,-88.22604,1.000,0.5819,HH,0.0000
5515720,43.21223,-88.93326,1.000,0.5819,HH,0.0000
5515780,42.99494,-88.25793,1.000,0.5819,HH,0.0000
5515810,43.18913,-89.45602,1.000,0.5819,HH,0.0000
5515840,44.34303,-89.13684,1.000,0.5819,HH,0.0000
5515870,43.62654,-88.78808,1.000,0.5819,HH,0.0000
5515900,45.02382,-89.63028,1.000,0.5819,HH,0.0000
5515960,44.05054,-89.26497,1.000,0.5819,HH,0.0000
5515990,43.06316,-88.03558,1.000,0.5819,HH,0.0000
5516230,46.06208,-92.24727,-0.333,0.8126,LL,0.0000
5516260,43.00543,-88.02780,1.000,0.5819,HH,0.0000
5516290,43.39065,-88.15000,1.000,0.5819,HH,0.0000
5516320,44.43848,-88.14571,1.000,0.5819,HH,0.0000
5516350,43.86885,-91.09040,1.000,0.5819,HH,0.0000
5516410,43.68605,-90.95026,1.000,0.5819,HH,0.0000
5516440,43.90360,-89.46146,1.000,0.5819,HH,0.0000
5516500,44.26112,-88.92073,1.000,0.5819,HH,0.0000
5516560,42.57994,-88.23005,1.000,0.5819,HH,0.0000
5516620,43.11314,-87.90048,1.000,0.5819,HH,0.0000
5516650,44.42175,-91.24359,1.000,0.2645,HH,0.0000
5516680,42.77624,-88.73284,1.000,0.5819,HH,0.0000
5516710,44.18441,-89.17933,1.000,0.5819,HH,0.0000
5516740,42.59223,-88.54575,1.000,0.5819,HH,0.0000
5516830,44.15179,-88.69695,1.000,0.5819,HH,0.0000
5517040,43.67142,-89.74813,1.000,0.5819,HH,0.0000
5517070,44.41641,-89.80678,1.000,0.5819,HH,0.0000
5517100,44.84541,-89.23437,1.000,0.5819,HH,0.0000
5517160,45.92851,-89.66703,1.000,0.5819,HH,0.0000
5517190,44.31034,-88.10900,1.000,0.5819,HH,0.0000
5600730,41.66551,-105.72188,-0.333,0.8126,LL,0.0000
5600960,43.00703,-108.54883,0.333,0.0048,LL,0.0000
5601030,41.67014,-107.34734,0.333,0.0264,LL,0.0000
5601260,42.47021,-110.20651,0.333,0.0048,LL,0.0000
